Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
protein retention in Golgi apparatus (GO:0045053),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,SORL1
ADP transport (GO:0015866),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,SLC25A5
negative regulation of IRE1-mediated unfolded protein response (GO:1903895),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,HSPA5
hematopoietic stem cell migration (GO:0035701),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,BCL11B
cellular response to salt stress (GO:0071472),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,SLC12A6
mannose trimming involved in glycoprotein ERAD pathway (GO:1904382),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,EDEM1
regulation of mitophagy (GO:1901524),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,SLC25A5
ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,EDEM1
protein deglycosylation involved in glycoprotein catabolic process (GO:0035977),1/5,0.008471900201487836,0.08893066593454615,0,0,151.22727272727272,721.5053863184621,EDEM1
regulation of neuron death (GO:1901214),2/86,0.009376849224023898,0.08893066593454615,0,0,14.793154761904763,69.07680592717206,FOS;SORL1
ERAD pathway (GO:0036503),2/87,0.009587327860281597,0.08893066593454615,0,0,14.618382352941177,67.93619932794203,HSPA5;EDEM1
negative regulation of cellular response to hypoxia (GO:1900038),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,ENO1
regulation of adipose tissue development (GO:1904177),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,SORL1
negative regulation of meiotic cell cycle (GO:0051447),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,DUSP1
negative regulation of monocyte chemotaxis (GO:0090027),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,DUSP1
positive regulation of plasminogen activation (GO:0010756),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,ENO1
negative regulation of triglyceride metabolic process (GO:0090209),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,SORL1
choline catabolic process (GO:0042426),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,SLC44A1
choline transport (GO:0015871),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,SLC44A1
regulation of mitotic sister chromatid segregation (GO:0033047),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,DUSP1
regulation of mitotic spindle checkpoint (GO:1903504),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,DUSP1
type B pancreatic cell proliferation (GO:0044342),1/6,0.010157908740538318,0.08893066593454615,0,0,120.97575757575757,555.2185648964451,SERPINB1
hemopoiesis (GO:0030097),2/94,0.011119216815215943,0.08893066593454615,0,0,13.501358695652174,60.74369859051535,CD164;ZBTB16
negative regulation of MAPK cascade (GO:0043409),2/94,0.011119216815215943,0.08893066593454615,0,0,13.501358695652174,60.74369859051535,DUSP1;SORL1
regulation of MAP kinase activity (GO:0043405),2/97,0.011806700935729659,0.08893066593454615,0,0,13.073026315789473,58.032314670661705,DUSP1;SORL1
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),1/7,0.011841135434323054,0.08893066593454615,0,0,100.8080808080808,447.2023640851642,SLC25A5
negative regulation of p38MAPK cascade (GO:1903753),1/7,0.011841135434323054,0.08893066593454615,0,0,100.8080808080808,447.2023640851642,DUSP1
cellular hypotonic response (GO:0071476),1/7,0.011841135434323054,0.08893066593454615,0,0,100.8080808080808,447.2023640851642,SLC12A6
mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456),1/7,0.011841135434323054,0.08893066593454615,0,0,100.8080808080808,447.2023640851642,PDZD8
"posttranslational protein targeting to membrane, translocation (GO:0031204)",1/7,0.011841135434323054,0.08893066593454615,0,0,100.8080808080808,447.2023640851642,HSPA5
polyamine biosynthetic process (GO:0006596),1/7,0.011841135434323054,0.08893066593454615,0,0,100.8080808080808,447.2023640851642,AMD1
ammonium transmembrane transport (GO:0072488),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SLC12A6
positive regulation of endocytic recycling (GO:2001137),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SORL1
positive regulation of muscle contraction (GO:0045933),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,ENO1
spermidine metabolic process (GO:0008216),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,AMD1
leukocyte aggregation (GO:0070486),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,CD44
positive regulation of protein localization to early endosome (GO:1902966),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SORL1
positive regulation of protein localization to endosome (GO:1905668),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SORL1
T-helper cell lineage commitment (GO:0002295),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SPN
TORC1 signaling (GO:0038202),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SMG1
regulation of protein localization to early endosome (GO:1902965),1/8,0.013521584565055974,0.08893066593454615,0,0,86.40259740259741,371.8308142207318,SORL1
negative regulation of cellular process (GO:0048523),4/566,0.015026112762600892,0.08893066593454615,0,0,4.60355871886121,19.325581786455896,SPN;CD164;DUSP1;ENO1
positive regulation of ATP biosynthetic process (GO:2001171),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,ENO1
positive regulation of autophagy of mitochondrion (GO:1903599),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,SLC25A5
regulation of skeletal muscle cell differentiation (GO:2001014),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,DDX17
ATF6-mediated unfolded protein response (GO:0036500),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,HSPA5
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,SORL1
regulation of ER to Golgi vesicle-mediated transport (GO:0060628),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,SORL1
regulation of PERK-mediated unfolded protein response (GO:1903897),1/9,0.01519926045554118,0.08893066593454615,0,0,75.59848484848484,316.4936999007962,HSPA5
regulation of protein-containing complex assembly (GO:0043254),2/116,0.016577728913190464,0.08893066593454615,0,0,10.883771929824562,44.62014662597905,HSPA5;SORL1
sphingolipid metabolic process (GO:0006665),2/116,0.016577728913190464,0.08893066593454615,0,0,10.883771929824562,44.62014662597905,SPTLC2;ESYT2
receptor recycling (GO:0001881),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,SORL1
regulation of tau-protein kinase activity (GO:1902947),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,SORL1
cellular biogenic amine catabolic process (GO:0042402),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,SLC44A1
regulation of endoplasmic reticulum unfolded protein response (GO:1900101),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,HSPA5
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,DNAJB1
chloride ion homeostasis (GO:0055064),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,SLC12A6
modulation by symbiont of host process (GO:0044003),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,ENO1
monovalent inorganic anion homeostasis (GO:0055083),1/10,0.016874167453351394,0.08893066593454615,0,0,67.1952861952862,274.2892350890436,SLC12A6
regulation of cellular response to stress (GO:0080135),2/118,0.017120661334831245,0.08893066593454615,0,0,10.695043103448276,43.50175926774057,DNAJB1;SMG1
positive regulation of chondrocyte differentiation (GO:0032332),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,ZBTB16
positive regulation of cytoplasmic transport (GO:1903651),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,SORL1
regulation of endocytic recycling (GO:2001135),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,SORL1
regulation of inclusion body assembly (GO:0090083),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,DNAJB1
regulation of lamellipodium morphogenesis (GO:2000392),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,CD44
regulation of lymphocyte migration (GO:2000401),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,SPN
mesonephros development (GO:0001823),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,ZBTB16
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,HSPA5
PERK-mediated unfolded protein response (GO:0036499),1/11,0.018546309917010683,0.08893066593454615,0,0,60.472727272727276,241.13405880391542,HSPA5
protein targeting (GO:0006605),2/125,0.019079982172392113,0.08893066593454615,0,0,10.082825203252032,39.919070023139675,EDEM1;SORL1
adipose tissue development (GO:0060612),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,SPTLC2
ATP transport (GO:0015867),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,SLC25A5
regulation of triglyceride catabolic process (GO:0010896),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,SORL1
negative regulation of leukocyte chemotaxis (GO:0002689),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,DUSP1
maintenance of protein localization in endoplasmic reticulum (GO:0035437),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,HSPA5
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,HSPA5
regulation of plasminogen activation (GO:0010755),1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,ENO1
"energy coupled proton transport, down electrochemical gradient (GO:0015985)",1/12,0.020215692219209058,0.08893066593454615,0,0,54.972451790633606,214.4638136267328,ATP5F1A
positive regulation of multicellular organismal process (GO:0051240),3/345,0.02051457250958738,0.08893066593454615,0,0,5.5529145444255805,21.582067567477132,ZBTB16;ENO1;SORL1
"regulation of retrograde protein transport, ER to cytosol (GO:1904152)",1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,EDEM1
negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,HSPA5
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,CD44
positive regulation of insulin receptor signaling pathway (GO:0046628),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,SORL1
negative regulation of mononuclear cell migration (GO:0071676),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,DUSP1
cellular biogenic amine metabolic process (GO:0006576),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,AMD1
sphingoid biosynthetic process (GO:0046520),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,SPTLC2
sphingosine biosynthetic process (GO:0046512),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,SPTLC2
positive regulation of purine nucleotide biosynthetic process (GO:1900373),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,ENO1
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,DUSP1
regulation of protein exit from endoplasmic reticulum (GO:0070861),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,SORL1
polyamine metabolic process (GO:0006595),1/13,0.021882318729235836,0.08893066593454615,0,0,50.388888888888886,192.59017962885017,AMD1
gene expression (GO:0010467),3/356,0.022263766799781315,0.08893066593454615,0,0,5.376861920862652,20.45785589576623,DDX17;SMG1;SORL1
positive regulation of cellular response to insulin stimulus (GO:1900078),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,SORL1
"negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,CD44
response to chemokine (GO:1990868),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,DUSP1
positive regulation of lymphocyte migration (GO:2000403),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,SPN
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,CD44
regulation of IRE1-mediated unfolded protein response (GO:1903894),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,HSPA5
regulation of lamellipodium organization (GO:1902743),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,CD44
peptidyl-serine dephosphorylation (GO:0070262),1/14,0.023546193825120534,0.08893066593454615,0,0,46.51048951048951,174.35810878919273,DUSP1
androgen receptor signaling pathway (GO:0030521),1/15,0.025207321878441238,0.09142655633688608,0,0,43.18614718614719,158.95183056590525,DDX17
positive regulation of heterotypic cell-cell adhesion (GO:0034116),1/15,0.025207321878441238,0.09142655633688608,0,0,43.18614718614719,158.95183056590525,CD44
integrated stress response signaling (GO:0140467),1/15,0.025207321878441238,0.09142655633688608,0,0,43.18614718614719,158.95183056590525,HSPA5
myoblast differentiation (GO:0045445),1/15,0.025207321878441238,0.09142655633688608,0,0,43.18614718614719,158.95183056590525,DDX17
endoderm development (GO:0007492),1/15,0.025207321878441238,0.09142655633688608,0,0,43.18614718614719,158.95183056590525,DUSP1
negative regulation of programmed cell death (GO:0043069),3/381,0.026536013444734854,0.09254792107054184,0,0,5.014848950332821,18.200152943068968,CCND2;HSPA5;CD44
epiboly involved in wound healing (GO:0090505),1/16,0.02686570725940496,0.09254792107054184,0,0,40.3050505050505,145.77952373263088,CD44
regulation of ATP biosynthetic process (GO:2001169),1/16,0.02686570725940496,0.09254792107054184,0,0,40.3050505050505,145.77952373263088,ENO1
protein localization to endoplasmic reticulum (GO:0070972),1/16,0.02686570725940496,0.09254792107054184,0,0,40.3050505050505,145.77952373263088,HSPA5
establishment of protein localization to endoplasmic reticulum (GO:0072599),1/17,0.028521354338754766,0.09254792107054184,0,0,37.78409090909091,134.401872793062,EDEM1
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),1/17,0.028521354338754766,0.09254792107054184,0,0,37.78409090909091,134.401872793062,CCND2
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),1/17,0.028521354338754766,0.09254792107054184,0,0,37.78409090909091,134.401872793062,CD44
mitochondrial ATP synthesis coupled proton transport (GO:0042776),1/17,0.028521354338754766,0.09254792107054184,0,0,37.78409090909091,134.401872793062,ATP5F1A
diol biosynthetic process (GO:0034312),1/17,0.028521354338754766,0.09254792107054184,0,0,37.78409090909091,134.401872793062,SPTLC2
negative regulation of amyloid-beta formation (GO:1902430),1/17,0.028521354338754766,0.09254792107054184,0,0,37.78409090909091,134.401872793062,SORL1
regulation of transcription by RNA polymerase II (GO:0006357),8/2206,0.028618159025789635,0.09254792107054184,0,0,2.487296143347099,8.839138708067189,DDX17;DNAJB1;BCL11B;ZBTB16;ENO1;FOS;SSBP2;MED12L
skeletal system development (GO:0001501),2/158,0.029492956554222155,0.09254792107054184,0,0,7.936698717948718,27.965781801846404,ZBTB16;CD44
organonitrogen compound biosynthetic process (GO:1901566),2/158,0.029492956554222155,0.09254792107054184,0,0,7.936698717948718,27.965781801846404,SLC44A1;SPTLC2
adenine nucleotide transport (GO:0051503),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,SLC25A5
positive regulation of cartilage development (GO:0061036),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,ZBTB16
"alternative mRNA splicing, via spliceosome (GO:0000380)",1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,DDX17
glycoprotein catabolic process (GO:0006516),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,EDEM1
regulation of cartilage development (GO:0061035),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,ZBTB16
negative regulation of lipid catabolic process (GO:0050995),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,SORL1
hyaluronan catabolic process (GO:0030214),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,CD44
intracellular estrogen receptor signaling pathway (GO:0030520),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,DDX17
negative regulation of signal transduction by p53 class mediator (GO:1901797),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,CD44
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028),1/18,0.030174267482518016,0.09254792107054184,0,0,35.559714795008915,124.48623298308226,SLC25A5
ATP synthesis coupled proton transport (GO:0015986),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,ATP5F1A
negative regulation of nervous system development (GO:0051961),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,SORL1
sphingosine metabolic process (GO:0006670),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,SPTLC2
maintenance of protein localization in organelle (GO:0072595),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,HSPA5
regulation of mitochondrial membrane permeability (GO:0046902),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,SLC25A5
DNA alkylation (GO:0006305),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,FOS
DNA methylation or demethylation (GO:0044728),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,FOS
negative regulation of amyloid precursor protein catabolic process (GO:1902992),1/19,0.031824451052594106,0.09263550401933444,0,0,33.582491582491585,115.77632426352072,SORL1
protein targeting to lysosome (GO:0006622),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,SORL1
regulation of smooth muscle cell migration (GO:0014910),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,SORL1
regulation of T cell migration (GO:2000404),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,SPN
positive regulation of cyclin-dependent protein kinase activity (GO:1904031),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,CCND2
positive regulation of protein processing (GO:0010954),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,ENO1
miRNA metabolic process (GO:0010586),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,DDX17
organic cation transport (GO:0015695),1/20,0.033471909401101146,0.09327233290428795,0,0,31.8133971291866,108.07165990908112,SLC44A1
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),2/170,0.033730652339972335,0.09342368557192338,0,0,7.365327380952381,24.96365976423821,CD164;SELL
negative regulation of reproductive process (GO:2000242),1/21,0.035116646880288954,0.09667655195356659,0,0,30.221212121212123,101.21325681429822,DUSP1
positive regulation of developmental process (GO:0051094),2/177,0.036306633811698075,0.09766692560880604,0,0,7.068214285714285,23.436465479032595,ZBTB16;SORL1
regulation of vacuole organization (GO:0044088),1/22,0.03675866784401453,0.09766692560880604,0,0,28.78066378066378,95.0735042734142,ENO1
negative regulation of myeloid cell differentiation (GO:0045638),1/22,0.03675866784401453,0.09766692560880604,0,0,28.78066378066378,95.0735042734142,ZBTB16
regulation of chromosome organization (GO:0033044),1/22,0.03675866784401453,0.09766692560880604,0,0,28.78066378066378,95.0735042734142,SMG1
mitochondrial calcium ion homeostasis (GO:0051560),1/22,0.03675866784401453,0.09766692560880604,0,0,28.78066378066378,95.0735042734142,PDZD8
peptidyl-threonine dephosphorylation (GO:0035970),1/22,0.03675866784401453,0.09766692560880604,0,0,28.78066378066378,95.0735042734142,DUSP1
regulation of immune response (GO:0050776),2/179,0.037056325973216946,0.09788867612578117,0,0,6.987641242937853,23.026487389719286,SPN;SELL
hyaluronan metabolic process (GO:0030212),1/23,0.038397976622418103,0.10027357323682898,0,0,27.47107438016529,89.54884880069255,CD44
DNA methylation (GO:0006306),1/23,0.038397976622418103,0.10027357323682898,0,0,27.47107438016529,89.54884880069255,FOS
glucose catabolic process to pyruvate (GO:0061718),1/24,0.04003457755707583,0.10108177869383235,0,0,26.27536231884058,84.55442492330164,ENO1
canonical glycolysis (GO:0061621),1/24,0.04003457755707583,0.10108177869383235,0,0,26.27536231884058,84.55442492330164,ENO1
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),1/24,0.04003457755707583,0.10108177869383235,0,0,26.27536231884058,84.55442492330164,HSPA5
potassium ion homeostasis (GO:0055075),1/24,0.04003457755707583,0.10108177869383235,0,0,26.27536231884058,84.55442492330164,SLC12A6
"wound healing, spreading of cells (GO:0044319)",1/24,0.04003457755707583,0.10108177869383235,0,0,26.27536231884058,84.55442492330164,CD44
"protein alpha-1,2-demannosylation (GO:0036508)",1/24,0.04003457755707583,0.10108177869383235,0,0,26.27536231884058,84.55442492330164,EDEM1
glycolytic process through glucose-6-phosphate (GO:0061620),1/25,0.041668474974439,0.10199974563114765,0,0,25.17929292929293,80.0200555972378,ENO1
regulation of heterotypic cell-cell adhesion (GO:0034114),1/25,0.041668474974439,0.10199974563114765,0,0,25.17929292929293,80.0200555972378,CD44
positive regulation of T cell migration (GO:2000406),1/25,0.041668474974439,0.10199974563114765,0,0,25.17929292929293,80.0200555972378,SPN
negative regulation of cell development (GO:0010721),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,SORL1
regulation of telomere maintenance (GO:0032204),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,SMG1
negative regulation of interleukin-1 beta production (GO:0032691),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,SERPINB1
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,CCND2
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,CD44
negative regulation of macroautophagy (GO:0016242),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,SMG1
regulation of chondrocyte differentiation (GO:0032330),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,ZBTB16
TOR signaling (GO:0031929),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,SMG1
regulation of mitotic metaphase/anaphase transition (GO:0030071),1/26,0.043299673200093314,0.10199974563114765,0,0,24.170909090909092,75.88723251587066,DUSP1
