Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
ubiquitin-like protein ligase binding (GO:0044389),11/282,4.925477942461024e-5,0.001114949097884359,0,0,4.723466877525918,46.84972583138011,RPL5;HSPA8;HSP90AA1;HSP90AB1;RPL23;RPL11;SLC25A5;RPS27A;UBA52;YWHAZ;HSPD1
small ribosomal subunit rRNA binding (GO:0070181),3/9,5.691679652184023e-5,0.0011810235278281846,0,0,56.29261363636363,550.199506026748,RPS14;RPS3;RPS13
kinase binding (GO:0019900),13/461,2.7233754722385335e-4,0.005216311481441499,0,0,3.386523773666093,27.798172970896374,PFKFB2;NPM1;HSP90AB1;GSN;RPS7;RPS6;PTPRK;EEF2;YWHAZ;CDC42;RPS19;RPS3;CALM1
MHC class II protein complex binding (GO:0023026),3/17,4.370752226642833e-4,0.007773695031671896,0,0,24.115665584415584,186.54444601070665,HSPA8;HSP90AA1;HSP90AB1
protein kinase binding (GO:0019901),13/506,6.55699678151308e-4,0.010803196331318798,0,0,3.070260759060583,22.504420896100154,PFKFB2;HSP90AA1;NPM1;RPS7;RPS6;PTPRK;EEF2;YWHAZ;CDC42;RPS19;RACK1;RPS3;CALM1
ATP hydrolysis activity (GO:0140603),4/45,6.941812903658665e-4,0.010803196331318798,0,0,11.027177700348432,80.19820883390612,HSP90AA1;DDX3X;RNF213;MYO18A
TPR domain binding (GO:0030911),2/5,7.825622025090394e-4,0.011462234613220636,0,0,74.64406779661017,533.9243253220434,HSP90AA1;HSP90AB1
mRNA 3'-UTR binding (GO:0003730),5/85,9.99151591782653e-4,0.013821597019660034,0,0,7.090876436781609,48.98805765006373,RPL5;DDX5;RPS7;HNRNPA2B1;ZFP36L2
ADP binding (GO:0043531),3/27,0.0017604877931649211,0.02307165581568765,0,0,14.060369318181818,89.17317308154722,MYO18A;PGK1;MYH9
pre-mRNA binding (GO:0036002),3/29,0.002170610401299741,0.027024099496181776,0,0,12.977491258741258,79.58766876854182,DDX5;TRA2B;PRPF8
5S rRNA binding (GO:0008097),2/9,0.002751545414793024,0.03262546706111728,0,0,31.983857949959646,188.56379484621226,RPL5;RPL11
nucleoside-triphosphatase activity (GO:0017111),8/278,0.003645990484308419,0.04126598320876347,0,0,3.387654320987654,19.018722310433702,CDC42;HSP90AA1;RNF213;DDX3X;GNAS;MYO18A;MYH9;EEF2
calcium channel inhibitor activity (GO:0019855),2/11,0.004154557768801633,0.04497760367093942,0,0,24.87382297551789,136.39683431302154,ITPR1;CALM1
ion channel inhibitor activity (GO:0008200),3/37,0.004380336525286229,0.045445991449844625,0,0,9.91995320855615,53.871592767852086,ITPR1;RACK1;CALM1
microtubule minus-end binding (GO:0051011),2/13,0.005823066766900985,0.056056616697988934,0,0,20.3492552645095,104.71580692420976,MACF1;NUMA1
DNA binding (GO:0003677),15/811,0.006354685407521997,0.056056616697988934,0,0,2.186044552028435,11.058243822096633,DDX3X;H2AC6;PRKDC;HUWE1;ARID5B;SMARCA2;RPL6;RPL7;HSPD1;NR4A1;RPS27;IRF4;RPS3;TCF4;HMGN1
adenyl ribonucleotide binding (GO:0032559),8/306,0.006433199881123714,0.056056616697988934,0,0,3.064955453510734,15.466633262291312,HSPA8;HSP90AA1;HSP90AB1;INSR;PGK1;MYO18A;PDE4B;MYH9
protein kinase inhibitor activity (GO:0004860),3/43,0.006690261186365941,0.056056616697988934,0,0,8.42940340909091,42.2068857392452,NPM1;RACK1;SH3BP5
insulin-like growth factor receptor binding (GO:0005159),2/14,0.006753809240721558,0.056056616697988934,0,0,18.652542372881356,93.21885230078709,INSR;GNAS
translation elongation factor activity (GO:0003746),2/14,0.006753809240721558,0.056056616697988934,0,0,18.652542372881356,93.21885230078709,EEF1B2;EEF2
transmembrane receptor protein phosphatase activity (GO:0019198),2/16,0.008802267339674898,0.06848515975734908,0,0,15.986279257465698,75.65899822667954,PTPRE;PTPRK
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001),2/16,0.008802267339674898,0.06848515975734908,0,0,15.986279257465698,75.65899822667954,PTPRE;PTPRK
ribosome binding (GO:0043022),3/48,0.00907634647386554,0.06848515975734908,0,0,7.490909090909091,35.22288032147819,RACK1;RPSA;EEF2
ribosomal small subunit binding (GO:0043024),2/17,0.009917630202507998,0.070556854869271185,0,0,14.919774011299435,68.83150126874065,NPM1;DDX3X
adrenergic receptor binding (GO:0031690),2/17,0.009917630202507998,0.070556854869271185,0,0,14.919774011299435,68.83150126874065,GRK2;GNAS
guanyl-nucleotide exchange factor activity (GO:0005085),5/149,0.01104021900220776,0.07464755426254283,0,0,3.9266044061302683,17.694105616197678,EEF1B2;PREX1;AKAP13;HPS4;SH3BP5
DNA polymerase binding (GO:0070182),2/18,0.011092206858289495,0.07464755426254283,0,0,13.986581920903955,62.960773378309824,HSP90AA1;HSP90AB1
R-SMAD binding (GO:0070412),2/19,0.012324860283012329,0.08076026869658079,0,0,13.163177135260884,57.86712866213049,DDX5;LDLRAD4
ATP binding (GO:0005524),7/278,0.012778514946958712,0.08158590312289024,0,0,2.9359392431133613,12.800665852494191,HSPA8;HSP90AA1;HSP90AB1;INSR;PGK1;MYO18A;MYH9
fibroblast growth factor binding (GO:0017134),2/21,0.014959926202755396,0.09312554061215234,0,0,11.776390127862028,49.48886916501484,RPS19;RPS2
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530),2/22,0.016360140971545267,0.09935792931499443,0,0,11.187005649717515,46.01111754868441,TNFAIP3;PRPF8
protein kinase activator activity (GO:0030295),3/63,0.018909645520071013,0.11210718415470673,0,0,5.613920454545455,22.276503116889778,DDX3X;RPLP1;CALM1
actin binding (GO:0003779),5/177,0.021668942384544258,0.12547829427329116,0,0,3.282711841753542,12.578942325402565,PDLIM1;MACF1;GSN;MYH9;SYNE2
nuclear receptor binding (GO:0016922),4/120,0.022853031994268608,0.12932738560392917,0,0,3.882758620689655,14.671669260731958,NR4A1;DDX5;JMJD1C;BAZ2A
double-stranded RNA binding (GO:0003725),3/73,0.027769428707809858,0.1536575055165479,0,0,4.809496753246753,17.236368490688502,DDX3X;HSP90AB1;HSPD1
SH2 domain binding (GO:0042169),2/32,0.033144259932899836,0.17103268025392576,0,0,7.454237288135594,25.395734657694085,RACK1;PAG1
kinase inhibitor activity (GO:0019210),2/33,0.03507890690950242,0.17103268025392576,0,0,7.213413522872243,24.166055342030788,NPM1;SH3BP5
calcium channel regulator activity (GO:0005246),2/37,0.043236166661996527,0.17103268025392576,0,0,6.38773204196933,20.064364221107684,ITPR1;CALM1
core promoter sequence-specific DNA binding (GO:0001046),2/37,0.043236166661996527,0.17103268025392576,0,0,6.38773204196933,20.064364221107684,NPM1;BAZ2A
protein serine/threonine kinase activator activity (GO:0043539),2/37,0.043236166661996527,0.17103268025392576,0,0,6.38773204196933,20.064364221107684,DDX3X;CALM1
RNA polymerase II general transcription initiation factor binding (GO:0001091),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,TCF4
RNA strand annealing activity (GO:0033592),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,DDX3X
sequence-specific single stranded DNA binding (GO:0098847),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,HNRNPA2B1
alpha-2A adrenergic receptor binding (GO:0031694),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,GRK2
annealing activity (GO:0097617),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,DDX3X
apolipoprotein A-I binding (GO:0034186),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,HSPD1
beta-2 adrenergic receptor binding (GO:0031698),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,GNAS
U2 snRNA binding (GO:0030620),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,PRPF8
opioid receptor binding (GO:0031628),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,GNAS
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)",1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,PGK1
cytoskeleton-nuclear membrane anchor activity (GO:0140444),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,SYNE2
"fructose-2,6-bisphosphate 2-phosphatase activity (GO:0004331)",1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,PFKFB2
protein tyrosine kinase inhibitor activity (GO:0030292),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,RACK1
purine nucleotide transmembrane transporter activity (GO:0015216),1/5,0.043960206972896584,0.17103268025392576,0,0,27.832865168539325,86.9629645143461,SLC25A5
tau protein binding (GO:0048156),2/40,0.049768906381139504,0.17436268723761214,0,0,5.882545346416889,17.649782343617474,HSP90AA1;HSP90AB1
translation initiation factor activity (GO:0003743),2/41,0.05202091700987645,0.17436268723761214,0,0,5.73142112125163,16.942707800833247,EIF3L;EIF4G2
supercoiled DNA binding (GO:0097100),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,RPS3
apolipoprotein receptor binding (GO:0034190),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,CDC42
BH domain binding (GO:0051400),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,RACK1
BH3 domain binding (GO:0051434),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,RACK1
C3HC4-type RING finger domain binding (GO:0055131),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,HSPA8
dopamine receptor binding (GO:0050780),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,GNAS
primary miRNA binding (GO:0070878),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,DDX5
purine nucleobase transmembrane transporter activity (GO:0005345),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,SLC25A5
high-density lipoprotein particle binding (GO:0008035),1/6,0.05251888169807595,0.17436268723761214,0,0,22.265168539325842,65.6061564818719,HSPD1
purine ribonucleoside triphosphate binding (GO:0035639),8/460,0.055409844286275454,0.18154014772740246,0,0,2.0047611654504993,5.799770054789276,CDC42;HSPA8;HSP90AA1;HSP90AB1;INSR;PGK1;MYO18A;MYH9
protein kinase regulator activity (GO:0019887),3/98,0.057886838765637,0.18300409031205864,0,0,3.539354066985646,10.084558479682945,NPM1;RPLP1;SH3BP5
insulin-like growth factor II binding (GO:0031995),1/7,0.06100136343735288,0.18300409031205864,0,0,18.553370786516854,51.89116324509466,INSR
ADP transmembrane transporter activity (GO:0015217),1/7,0.06100136343735288,0.18300409031205864,0,0,18.553370786516854,51.89116324509466,SLC25A5
sugar-phosphatase activity (GO:0050308),1/7,0.06100136343735288,0.18300409031205864,0,0,18.553370786516854,51.89116324509466,PFKFB2
N6-methyladenosine-containing RNA binding (GO:1990247),1/7,0.06100136343735288,0.18300409031205864,0,0,18.553370786516854,51.89116324509466,HNRNPA2B1
organic acid:sodium symporter activity (GO:0005343),1/7,0.06100136343735288,0.18300409031205864,0,0,18.553370786516854,51.89116324509466,SLC38A1
phosphofructokinase activity (GO:0008443),1/7,0.06100136343735288,0.18300409031205864,0,0,18.553370786516854,51.89116324509466,PFKFB2
RNA polymerase I core promoter sequence-specific DNA binding (GO:0001164),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,BAZ2A
RNA polymerase I transcription regulatory region sequence-specific DNA binding (GO:0001163),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,BAZ2A
L-glutamine transmembrane transporter activity (GO:0015186),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,SLC38A1
U1 snRNA binding (GO:0030619),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,PRPF8
oxidized DNA binding (GO:0032356),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,RPS3
DNA N-glycosylase activity (GO:0019104),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,RPS3
pre-mRNA intronic binding (GO:0097157),1/8,0.06940832625547197,0.1920297026401391,0,0,15.902086677367576,42.422766986769005,PRPF8
polyubiquitin modification-dependent protein binding (GO:0031593),2/51,0.07638116523479245,0.20814375439125152,0,0,4.559437334255736,11.72696009837237,TNFAIP3;PRPF8
U3 snoRNA binding (GO:0034511),1/9,0.07774043838709395,0.20814375439125152,0,0,13.913623595505618,35.54067786656654,PRKDC
glucocorticoid receptor binding (GO:0035259),1/9,0.07774043838709395,0.20814375439125152,0,0,13.913623595505618,35.54067786656654,NR4A1
adenylate cyclase binding (GO:0008179),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,CALM1
ionotropic glutamate receptor binding (GO:0035255),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,GNAS
Tat protein binding (GO:0030957),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,NPM1
Lys63-specific deubiquitinase activity (GO:0061578),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,TNFAIP3
ATP transmembrane transporter activity (GO:0005347),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,SLC25A5
co-SMAD binding (GO:0070410),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,USP9X
oxidized purine DNA binding (GO:0032357),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,RPS3
eukaryotic initiation factor 4E binding (GO:0008190),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,DDX3X
G-rich strand telomeric DNA binding (GO:0098505),1/10,0.0859983623481033,0.20938844598353806,0,0,12.367041198501873,30.34163310031636,HNRNPA2B1
histone methyltransferase binding (GO:1990226),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,HSP90AB1
hyaluronic acid binding (GO:0005540),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,CD44
"inositol 1,4,5 trisphosphate binding (GO:0070679)",1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,ITPR1
intracellular ligand-gated ion channel activity (GO:0005217),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,ITPR1
amino acid:sodium symporter activity (GO:0005283),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,SLC38A1
thioesterase binding (GO:0031996),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,CDC42
MAP-kinase scaffold activity (GO:0005078),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,AKAP13
myosin II binding (GO:0045159),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,GSN
death domain binding (GO:0070513),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,RACK1
DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906),1/11,0.09418275481990468,0.20938844598353806,0,0,11.129775280898876,26.29429648508577,RPS3
ribosomal large subunit binding (GO:0043023),1/12,0.10229426679107169,0.2158582409404818,0,0,10.117466802860061,23.06682926467287,NPM1
"3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)",1/12,0.10229426679107169,0.2158582409404818,0,0,10.117466802860061,23.06682926467287,PDE4B
RNA stem-loop binding (GO:0035613),1/12,0.10229426679107169,0.2158582409404818,0,0,10.117466802860061,23.06682926467287,DDX3X
adenine nucleotide transmembrane transporter activity (GO:0000295),1/12,0.10229426679107169,0.2158582409404818,0,0,10.117466802860061,23.06682926467287,SLC25A5
single-stranded telomeric DNA binding (GO:0043047),1/12,0.10229426679107169,0.2158582409404818,0,0,10.117466802860061,23.06682926467287,HNRNPA2B1
cAMP binding (GO:0030552),1/12,0.10229426679107169,0.2158582409404818,0,0,10.117466802860061,23.06682926467287,PDE4B
histone demethylase activity (H3-K9 specific) (GO:0032454),1/13,0.11033354351936198,0.22335814907578155,0,0,9.273876404494382,20.441916907043897,JMJD1C
insulin-like growth factor I binding (GO:0031994),1/13,0.11033354351936198,0.22335814907578155,0,0,9.273876404494382,20.441916907043897,INSR
titin binding (GO:0031432),1/13,0.11033354351936198,0.22335814907578155,0,0,9.273876404494382,20.441916907043897,CALM1
protein phosphatase activator activity (GO:0072542),1/13,0.11033354351936198,0.22335814907578155,0,0,9.273876404494382,20.441916907043897,CALM1
GDP-dissociation inhibitor activity (GO:0005092),1/13,0.11033354351936198,0.22335814907578155,0,0,9.273876404494382,20.441916907043897,GDI2
U6 snRNA binding (GO:0017070),1/14,0.11830122462385118,0.23378575342332494,0,0,8.560069144338808,18.27164868713807,PRPF8
deoxyribonuclease activity (GO:0004536),1/14,0.11830122462385118,0.23378575342332494,0,0,8.560069144338808,18.27164868713807,RPS3
phosphatase activator activity (GO:0019211),1/14,0.11830122462385118,0.23378575342332494,0,0,8.560069144338808,18.27164868713807,CALM1
insulin-like growth factor binding (GO:0005520),1/15,0.12619794408734708,0.24171760059807249,0,0,7.948234349919743,16.452079052841352,INSR
Lys48-specific deubiquitinase activity (GO:1990380),1/15,0.12619794408734708,0.24171760059807249,0,0,7.948234349919743,16.452079052841352,USP9X
muscle alpha-actinin binding (GO:0051371),1/15,0.12619794408734708,0.24171760059807249,0,0,7.948234349919743,16.452079052841352,PDLIM1
cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656),1/15,0.12619794408734708,0.24171760059807249,0,0,7.948234349919743,16.452079052841352,RACK1
GTPase activity (GO:0003924),4/216,0.12916835809212074,0.24551848217509972,0,0,2.114177897574124,4.326958143258094,CDC42;DDX3X;GNAS;EEF2
histone methyltransferase activity (H3-K4 specific) (GO:0042800),1/16,0.1340243303271126,0.2509177312139176,0,0,7.417977528089888,14.908161099822989,KMT2C
"hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)",1/16,0.1340243303271126,0.2509177312139176,0,0,7.417977528089888,14.908161099822989,RPS3
protein tyrosine kinase binding (GO:1990782),2/72,0.13595774576553085,0.2525652668897541,0,0,3.188216303470541,6.361802310889694,HSP90AA1;RACK1
G protein-coupled receptor binding (GO:0001664),3/143,0.13693297602456547,0.2525652668897541,0,0,2.3962256493506495,4.764328473126039,HSPA8;GRK2;GNAS
calcium-release channel activity (GO:0015278),1/17,0.14178100627369258,0.2544954611697984,0,0,6.954002808988764,13.584447140756783,ITPR1
peptidase activator activity involved in apoptotic process (GO:0016505),1/17,0.14178100627369258,0.2544954611697984,0,0,6.954002808988764,13.584447140756783,RACK1
glutamate receptor binding (GO:0035254),1/17,0.14178100627369258,0.2544954611697984,0,0,6.954002808988764,13.584447140756783,GNAS
protein tyrosine phosphatase activity (GO:0004725),2/74,0.14206774740000794,0.2544954611697984,0,0,3.099340866290019,6.0482125791464725,PTPRE;PTPRK
cadherin binding involved in cell-cell adhesion (GO:0098641),1/18,0.1494685893137094,0.2658405624222403,0,0,6.544613350958361,12.439143799224476,PDLIM1
ligand-gated calcium channel activity (GO:0099604),1/19,0.15708769147064042,0.2754565857478131,0,0,6.180711610486892,11.440194862508468,ITPR1
anion:anion antiporter activity (GO:0015301),1/19,0.15708769147064042,0.2754565857478131,0,0,6.180711610486892,11.440194862508468,SLC25A5
transcription coactivator binding (GO:0001223),1/20,0.1646389193089532,0.280788293889927,0,0,5.855115316380839,10.56263137333112,RPL23
microtubule plus-end binding (GO:0051010),1/20,0.1646389193089532,0.280788293889927,0,0,5.855115316380839,10.56263137333112,NUMA1
ubiquitin-like protein-specific protease activity (GO:0019783),1/20,0.1646389193089532,0.280788293889927,0,0,5.855115316380839,10.56263137333112,USP9X
endodeoxyribonuclease activity (GO:0004520),1/20,0.1646389193089532,0.280788293889927,0,0,5.855115316380839,10.56263137333112,RPS3
"3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)",1/21,0.17212287411312943,0.2876415815716055,0,0,5.562078651685393,9.786736985653446,PDE4B
acetylation-dependent protein binding (GO:0140033),1/21,0.17212287411312943,0.2876415815716055,0,0,5.562078651685393,9.786736985653446,BAZ2A
lysine-acetylated histone binding (GO:0070577),1/21,0.17212287411312943,0.2876415815716055,0,0,5.562078651685393,9.786736985653446,BAZ2A
mRNA 3'-UTR AU-rich region binding (GO:0035925),1/22,0.1795401518668945,0.2921927961755342,0,0,5.296950240770466,9.096751443014716,ZFP36L2
poly(A) binding (GO:0008143),1/22,0.1795401518668945,0.2921927961755342,0,0,5.296950240770466,9.096751443014716,DDX3X
poly(U) RNA binding (GO:0008266),1/22,0.1795401518668945,0.2921927961755342,0,0,5.296950240770466,9.096751443014716,HNRNPH1
protein kinase A regulatory subunit binding (GO:0034237),1/22,0.1795401518668945,0.2921927961755342,0,0,5.296950240770466,9.096751443014716,WASF2
GTPase activator activity (GO:0005096),5/336,0.18375128438252505,0.29267889606330943,0,0,1.6920165294996006,2.8665672834397533,EEF1B2;PREX1;AKAP13;HPS4;SH3BP5
cytokine receptor activity (GO:0004896),2/88,0.18623476184424795,0.29267889606330943,0,0,2.5929575614242544,4.358106266540562,IL7R;CD44
cyclic nucleotide binding (GO:0030551),1/23,0.18689134326934218,0.29267889606330943,0,0,5.055924412665986,8.479937399462528,PDE4B
cyclic-nucleotide phosphodiesterase activity (GO:0004112),1/23,0.18689134326934218,0.29267889606330943,0,0,5.055924412665986,8.479937399462528,PDE4B
DNA replication origin binding (GO:0003688),1/23,0.18689134326934218,0.29267889606330943,0,0,5.055924412665986,8.479937399462528,HSPD1
gamma-tubulin binding (GO:0043015),1/23,0.18689134326934218,0.29267889606330943,0,0,5.055924412665986,8.479937399462528,DDX3X
alpha-actinin binding (GO:0051393),1/24,0.19417703385256926,0.3003110647781972,0,0,4.835857352222765,7.925897616026212,PDLIM1
lipoprotein particle binding (GO:0071813),1/24,0.19417703385256926,0.3003110647781972,0,0,4.835857352222765,7.925897616026212,HSPD1
phosphatidylinositol binding (GO:0035091),2/92,0.19919558816513286,0.3055199988503844,0,0,2.4772128060263654,3.9969037944545462,NUMA1;ITPR1
NF-kappaB binding (GO:0051059),1/25,0.2013978039759471,0.3055199988503844,0,0,4.634129213483146,7.426067881764699,NPM1
poly-pyrimidine tract binding (GO:0008187),1/25,0.2013978039759471,0.3055199988503844,0,0,4.634129213483146,7.426067881764699,HNRNPH1
histone deacetylase binding (GO:0042826),2/93,0.2024530112863993,0.3055199988503844,0,0,2.449866517663128,3.9130430785361145,HSP90AA1;HSP90AB1
protein homodimerization activity (GO:0042803),8/636,0.2112821434930138,0.3169232152395207,0,0,1.4298059373486796,2.222720355852111,HSP90AA1;NPM1;CENPF;HSP90AB1;HPS4;RACK1;PECAM1;MYH9
androgen receptor binding (GO:0050681),1/27,0.21564687880438416,0.3196194810850694,0,0,4.277225583405358,6.561747497292318,DDX5
metal ion transmembrane transporter activity (GO:0046873),1/27,0.21564687880438416,0.3196194810850694,0,0,4.277225583405358,6.561747497292318,ITPR1
histone demethylase activity (GO:0032452),1/28,0.22267631886123884,0.32424797307864606,0,0,4.118601747815231,6.186288287936283,JMJD1C
thyroid hormone receptor binding (GO:0046966),1/28,0.22267631886123884,0.32424797307864606,0,0,4.118601747815231,6.186288287936283,JMJD1C
poly-purine tract binding (GO:0070717),1/28,0.22267631886123884,0.32424797307864606,0,0,4.118601747815231,6.186288287936283,DDX3X
snoRNA binding (GO:0030515),1/30,0.23654780520486846,0.34046476009255633,0,0,3.8341728012398297,5.52736250975957,PRKDC
miRNA binding (GO:0035198),1/30,0.23654780520486846,0.34046476009255633,0,0,3.8341728012398297,5.52736250975957,HNRNPA2B1
Hsp70 protein binding (GO:0030544),1/31,0.24339095709228417,0.3463105618055929,0,0,3.7061797752808987,5.23715168631318,RPS3
kinase activator activity (GO:0019209),1/31,0.24339095709228417,0.3463105618055929,0,0,3.7061797752808987,5.23715168631318,RPLP1
