Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
amyloid-beta binding (GO:0001540),1/80,0.12749343166120705,0.17765478182299344,0,0,7.628308400460299,15.711953825485486,SORL1
cytokine receptor activity (GO:0004896),1/88,0.1393382980115978,0.19102831179009375,0,0,6.924068268895855,13.64630343816304,CD44
phosphatidylinositol binding (GO:0035091),1/92,0.14520205536758202,0.19590753501975353,0,0,6.618381618381618,12.7710212446526,ESYT2
single-stranded DNA binding (GO:0003697),1/97,0.1524772427346566,0.2012866053978306,0,0,6.272095959595959,11.796181266076253,SSBP2
protein kinase regulator activity (GO:0019887),1/98,0.15392505118657634,0.2012866053978306,0,0,6.207122774133083,11.61532352125674,CCND2
endopeptidase inhibitor activity (GO:0004866),1/115,0.1781736283799067,0.22946603654987982,0,0,5.276980329611908,9.102773991144383,SERPINB1
protease binding (GO:0002020),1/118,0.1823821837951678,0.22968060046903285,0,0,5.140896140896141,8.74801045589206,SELL
purine ribonucleoside triphosphate binding (GO:0035639),2/460,0.18374448037522628,0.22968060046903285,0,0,2.662117903930131,4.510184591385979,ATP5F1A;HSPA5
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977),4/1359,0.19747862594459734,0.24327077109117062,0,0,1.831340713407134,2.970663414753044,BCL11B;ZBTB16;ENO1;FOS
protein kinase binding (GO:0019901),2/506,0.21225955077264919,0.25774374022393115,0,0,2.4134424603174605,3.740704177225574,CCND2;DUSP1
transcription cis-regulatory region binding (GO:0000976),2/549,0.23932333762064145,0.286513854897951,0,0,2.218807129798903,3.1727605441906315,ENO1;FOS
small GTPase binding (GO:0031267),1/175,0.25848244575879503,0.30515288735413304,0,0,3.4468826192964124,4.663382269163411,SORL1
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),1/190,0.2773372956282935,0.32292698806034176,0,0,3.1709155042488377,4.066765215475286,FOS
protein homodimerization activity (GO:0042803),2/636,0.2945517927636564,0.3337592882232282,0,0,1.9057570977917981,2.329407709784147,ZBTB16;ENO1
DNA-binding transcription factor binding (GO:0140297),1/208,0.29934940707478147,0.3337592882232282,0,0,2.892548675157371,3.4888296574548168,FOS
double-stranded DNA binding (GO:0003690),2/651,0.30406699696098777,0.3337592882232282,0,0,1.8602657935285054,2.2146598529515193,BCL11B;FOS
transcription regulatory region nucleic acid binding (GO:0001067),1/212,0.30415186571641417,0.3337592882232282,0,0,2.837139164153382,3.3768428817219376,FOS
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978),3/1149,0.31019980905452976,0.3337592882232282,0,0,1.5892585711872995,1.8602885725585674,BCL11B;ZBTB16;FOS
cis-regulatory region sequence-specific DNA binding (GO:0000987),3/1149,0.31019980905452976,0.3337592882232282,0,0,1.5892585711872995,1.8602885725585674,BCL11B;ZBTB16;FOS
sequence-specific double-stranded DNA binding (GO:1990837),2/712,0.34253697838818165,0.363945539537443,0,0,1.6950704225352113,1.8160571944036807,BCL11B;FOS
DNA binding (GO:0003677),2/811,0.4036023679196159,0.4235333490514488,0,0,1.4799907292954264,1.3428327712720796,ZBTB16;SSBP2
"DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)",1/333,0.43523193043385927,0.45115504983997606,0,0,1.7920774005111355,1.4907865677355157,ZBTB16
protein serine/threonine kinase activity (GO:0004674),1/344,0.4458822218054371,0.4566263717284597,0,0,1.73363371322555,1.4002567103808536,SMG1
ubiquitin-protein transferase activity (GO:0004842),1/392,0.4901187453566672,0.495953492325199,0,0,1.5170890490583586,1.0818477000754305,TTC3
kinase binding (GO:0019900),1/461,0.5477564088626606,0.5477564088626606,0,0,1.28498023715415,0.7734612155555552,CCND2
