Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
iron ion binding (GO:0005506),4/54,4.314258668655734e-4,0.008432414670554389,0,0,12.484409448818898,96.73438376052853,FECH;SCD;FTL;SNCA
ferrous iron binding (GO:0008198),3/24,5.02589798260098e-4,0.009004733885493423,0,0,22.151785714285715,168.25912133115668,FECH;FTL;SNCA
arylesterase activity (GO:0004064),2/6,6.277332252970674e-4,0.010381741802989961,0,0,76.99612403100775,567.7228576803623,CA1;CA2
kinase binding (GO:0019900),10/461,9.248902681270952e-4,0.014006666979260157,0,0,3.558300196074838,24.857699674755047,NPM1;HSP90AB1;BTG1;TFRC;WNK1;MSN;ADIPOR1;FOXO3;FBXO7;BCL2L1
protein homodimerization activity (GO:0042803),12/636,9.772093241344295e-4,0.014006666979260157,0,0,3.1100517129928895,21.555176508199192,BNIP3L;HSP90AA1;CR2;NPM1;HSP90AB1;TFRC;FECH;EIF2AK1;CAT;PIP4K2A;SLC4A1;BCL2L1
cadherin binding (GO:0045296),8/322,0.001291468322673543,0.017354105585925737,0,0,4.050541142354099,26.944100332434015,RPS26;HSPA8;HNRNPK;HSP90AB1;BSG;SERBP1;SPTAN1;EIF4G2
carbonate dehydratase activity (GO:0004089),2/11,0.002252786052583026,0.025720800487957957,0,0,34.21188630490956,208.54154935693353,CA1;CA2
GABA receptor binding (GO:0050811),2/11,0.002252786052583026,0.025720800487957957,0,0,34.21188630490956,208.54154935693353,GABARAPL2;TRAK2
tau protein binding (GO:0048156),3/40,0.0022730009733544243,0.025720800487957957,0,0,12.5625,76.46359471770874,HSP90AA1;HSP90AB1;SNCA
heme binding (GO:0020037),4/91,0.003026769139351155,0.032537768248024915,0,0,7.161553081726853,41.538866433083825,EIF2AK1;CAT;HBD;HBA1
protein kinase regulator activity (GO:0019887),4/98,0.003949905260336944,0.040439506236782996,0,0,6.625900485843525,36.668155259670975,NPM1;CCNI;WNK1;SNCA
metalloaminopeptidase activity (GO:0070006),2/17,0.005429170370171551,0.053057801344858345,0,0,20.52093023255814,107.03653477551352,ERAP1;LNPEP
DNA polymerase binding (GO:0070182),2/18,0.006081753147875876,0.05509378277733876,0,0,19.237403100775193,98.15812364603615,HSP90AA1;HSP90AB1
protein kinase binding (GO:0019901),9/506,0.006150003658865721,0.05509378277733876,0,0,2.875416433024376,14.639615167941477,HSP90AA1;NPM1;TFRC;WNK1;MSN;ADIPOR1;FOXO3;FBXO7;BCL2L1
ankyrin binding (GO:0030506),2/19,0.006768262653070667,0.05596832578500744,0,0,18.10487916096671,90.4431202748417,SLC4A1;SPTB
R-SMAD binding (GO:0070412),2/19,0.006768262653070667,0.05596832578500744,0,0,18.10487916096671,90.4431202748417,DDX5;LDLRAD4
transition metal ion binding (GO:0046914),8/445,0.009060538754558327,0.07214873452703853,0,0,2.8921508437052332,13.604176346068794,RNF11;CA2;SCD;ERAP1;PIM1;LNPEP;FTL;SNCA
ATP binding (GO:0005524),6/278,0.010069109897689488,0.07731637957154429,0,0,3.4582941176470587,15.90221493829734,HSPA8;HSP90AA1;CDK6;HSP90AB1;WNK1;PIM1
aminopeptidase activity (GO:0004177),2/27,0.01342679179810828,0.09954345643425104,0,0,12.306356589147287,53.04658921447195,ERAP1;LNPEP
MHC protein binding (GO:0042287),2/28,0.01439823460379772,0.10270100833617159,0,0,11.832438878950507,50.17722810865632,ATP5F1B;MARCHF8
ubiquitin-protein transferase activity (GO:0004842),7/392,0.014808052364750322,0.10270100833617159,0,0,2.856891495601173,12.034895882548826,RNF10;UBE2H;RNF11;MKRN1;MARCHF8;TRIM58;FBXO7
adenyl ribonucleotide binding (GO:0032559),6/306,0.015544090455384539,0.10443685774711488,0,0,3.13104,13.037884597763096,HSPA8;HSP90AA1;CDK6;HSP90AB1;WNK1;PIM1
guanyl-nucleotide exchange factor activity (GO:0005085),4/149,0.016727137311283224,0.10897983399775435,0,0,4.284333423839262,17.52602080411487,DOCK8;HPS1;NUCB2;RCBTB2
kinase inhibitor activity (GO:0019210),2/33,0.01968916800271705,0.12094774630240474,0,0,9.921480370092523,38.968465918850896,NPM1;SNCA
telomeric DNA binding (GO:0042162),2/33,0.01968916800271705,0.12094774630240474,0,0,9.921480370092523,38.968465918850896,NCL;HNRNPA2B1
core promoter sequence-specific DNA binding (GO:0001046),2/37,0.02441776456216778,0.13628391577092658,0,0,8.785825027685492,32.616886534730405,NPM1;MYC
actin binding (GO:0003779),4/177,0.029197201956084155,0.13628391577092658,0,0,3.585817668745164,12.67114077748186,DMTN;MICAL2;SPTB;SNCA
translation initiation factor activity (GO:0003743),2/41,0.02955965359042763,0.13628391577092658,0,0,7.883124627310674,27.75920071689616,EIF4G2;EIF1
ubiquitin protein ligase activity (GO:0061630),5/263,0.029610446324028827,0.13628391577092658,0,0,3.0163344407530452,10.616375346757353,RNF10;RNF11;MKRN1;MARCHF8;TRIM58
purine ribonucleoside triphosphate binding (GO:0035639),7/460,0.031919300901739514,0.13628391577092658,0,0,2.4195684682760095,8.334311037693336,HSPA8;HSP90AA1;CDK6;HSP90AB1;WNK1;PIM1;SEPTIN6
protein kinase inhibitor activity (GO:0004860),2/43,0.03227795514099813,0.13628391577092658,0,0,7.497825675931178,25.74281562781207,NPM1;SNCA
sequence-specific single stranded DNA binding (GO:0098847),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,HNRNPA2B1
apolipoprotein A-I binding (GO:0034186),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,HSPD1
beta-2 adrenergic receptor binding (GO:0031698),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,GNAS
opioid receptor binding (GO:0031628),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,GNAS
dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,STT3B
endogenous lipid antigen binding (GO:0030883),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,CD1E
exogenous lipid antigen binding (GO:0030884),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,CD1E
hemoglobin alpha binding (GO:0031721),1/5,0.032326773605739184,0.13628391577092658,0,0,38.20192307692308,131.10363216765762,HBD
ubiquitin-like protein ligase activity (GO:0061659),5/270,0.03261948237520813,0.13628391577092658,0,0,2.9356094639113506,10.048137790794637,RNF10;RNF11;MKRN1;MARCHF8;TRIM58
RNA adenylyltransferase activity (GO:1990817),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,TENT5C
1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,PIP4K2A
keratin filament binding (GO:1990254),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,VIM
BH domain binding (GO:0051400),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,BCL2L1
BH3 domain binding (GO:0051434),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,BCL2L1
C3HC4-type RING finger domain binding (GO:0055131),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,HSPA8
oligosaccharyl transferase activity (GO:0004576),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,STT3B
peroxisome targeting sequence binding (GO:0000268),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,CAT
dopamine receptor binding (GO:0050780),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,GNAS
primary miRNA binding (GO:0070878),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,DDX5
high-density lipoprotein particle binding (GO:0008035),1/6,0.03866659935826289,0.13628391577092658,0,0,30.56,99.4049298240761,HSPD1
ribosome binding (GO:0043022),2/48,0.039479940438423795,0.13690624506872767,0,0,6.681159420289855,21.59325719109003,SERBP1;CPEB4
interleukin-6 receptor binding (GO:0005138),1/7,0.044965205761108,0.1464775642217912,0,0,25.465384615384615,78.99021819196878,ERAP1
aspartic-type endopeptidase inhibitor activity (GO:0019828),1/7,0.044965205761108,0.1464775642217912,0,0,25.465384615384615,78.99021819196878,GAPDH
N6-methyladenosine-containing RNA binding (GO:1990247),1/7,0.044965205761108,0.1464775642217912,0,0,25.465384615384615,78.99021819196878,HNRNPA2B1
ferric iron binding (GO:0008199),1/7,0.044965205761108,0.1464775642217912,0,0,25.465384615384615,78.99021819196878,FTL
exopeptidase activity (GO:0008238),2/53,0.04722700382563352,0.15154934063449566,0,0,6.024623803009576,18.391907895894818,ERAP1;LNPEP
hydro-lyase activity (GO:0016836),2/55,0.05046892795335374,0.15511147242864498,0,0,5.796694456633026,17.311233370516245,CA1;CA2
metalloexopeptidase activity (GO:0008235),2/55,0.05046892795335374,0.15511147242864498,0,0,5.796694456633026,17.311233370516245,ERAP1;LNPEP
iron ion transmembrane transporter activity (GO:0005381),1/8,0.05122285833690137,0.15511147242864498,0,0,21.826373626373627,64.85858386485305,SLC25A37
cuprous ion binding (GO:1903136),1/8,0.05122285833690137,0.15511147242864498,0,0,21.826373626373627,64.85858386485305,SNCA
potassium channel inhibitor activity (GO:0019870),1/9,0.057439821062312685,0.1688582296401909,0,0,19.097115384615385,54.560792270090865,WNK1
guanylate kinase activity (GO:0004385),1/9,0.057439821062312685,0.1688582296401909,0,0,19.097115384615385,54.560792270090865,MPP1
interleukin-1 receptor binding (GO:0005149),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,ERAP1
adenylate cyclase binding (GO:0008179),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,AKAP12
ionotropic glutamate receptor binding (GO:0035255),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,GNAS
Tat protein binding (GO:0030957),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,NPM1
Lys63-specific deubiquitinase activity (GO:0061578),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,YOD1
chloride channel inhibitor activity (GO:0019869),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,WNK1
phospholipase inhibitor activity (GO:0004859),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,SNCA
G-rich strand telomeric DNA binding (GO:0098505),1/10,0.06361635628304867,0.1688582296401909,0,0,16.974358974358974,46.76240127804881,HNRNPA2B1
G protein-coupled receptor binding (GO:0001664),3/143,0.06776428031374217,0.16980345828959226,0,0,3.3028459821428573,8.890336791481847,HSPA8;ARHGEF12;GNAS
histone methyltransferase binding (GO:1990226),1/11,0.0697527247352707,0.16980345828959226,0,0,15.276153846153846,40.677324049781355,HSP90AB1
adenyl nucleotide binding (GO:0030554),1/11,0.0697527247352707,0.16980345828959226,0,0,15.276153846153846,40.677324049781355,BAG1
adenyl-nucleotide exchange factor activity (GO:0000774),1/11,0.0697527247352707,0.16980345828959226,0,0,15.276153846153846,40.677324049781355,BAG1
nuclear export signal receptor activity (GO:0005049),1/11,0.0697527247352707,0.16980345828959226,0,0,15.276153846153846,40.677324049781355,XPO7
complement receptor activity (GO:0004875),1/11,0.0697527247352707,0.16980345828959226,0,0,15.276153846153846,40.677324049781355,CR2
death domain binding (GO:0070513),1/11,0.0697527247352707,0.16980345828959226,0,0,15.276153846153846,40.677324049781355,BCL2L1
zinc ion binding (GO:0008270),5/336,0.07029073389662191,0.16980345828959226,0,0,2.3423488227113607,6.219206189779039,RNF11;CA2;ERAP1;LNPEP;SNCA
ribosomal large subunit binding (GO:0043023),1/12,0.07584918549137858,0.17202783536595834,0,0,13.886713286713286,35.81394898804782,NPM1
RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353),1/12,0.07584918549137858,0.17202783536595834,0,0,13.886713286713286,35.81394898804782,CDK6
single-stranded telomeric DNA binding (GO:0043047),1/12,0.07584918549137858,0.17202783536595834,0,0,13.886713286713286,35.81394898804782,HNRNPA2B1
caspase binding (GO:0089720),1/12,0.07584918549137858,0.17202783536595834,0,0,13.886713286713286,35.81394898804782,RIOK3
polynucleotide adenylyltransferase activity (GO:0004652),1/12,0.07584918549137858,0.17202783536595834,0,0,13.886713286713286,35.81394898804782,TENT5C
protein serine/threonine kinase activity (GO:0004674),5/344,0.07601229934774903,0.17202783536595834,0,0,2.286135693215339,5.891051892791974,CDK6;WNK1;RIOK3;PIM1;HIPK1
SUMO binding (GO:0032183),1/13,0.0819059960266386,0.17969172597680916,0,0,12.728846153846154,31.849903464460027,SERBP1
phosphatidate phosphatase activity (GO:0008195),1/13,0.0819059960266386,0.17969172597680916,0,0,12.728846153846154,31.849903464460027,LPIN2
phosphatidylinositol phosphate kinase activity (GO:0016307),1/13,0.0819059960266386,0.17969172597680916,0,0,12.728846153846154,31.849903464460027,PIP4K2A
ATPase binding (GO:0051117),2/73,0.08285350374808254,0.1799343768266439,0,0,4.3231793863958945,10.76766181968016,GABARAPL2;ANK1
insulin-like growth factor receptor binding (GO:0005159),1/14,0.08792341216396707,0.18903533615252918,0,0,11.749112426035502,28.565489678311135,GNAS
1-phosphatidylinositol binding (GO:0005545),1/15,0.09390168812417539,0.1904609711952614,0,0,10.909340659340659,25.806120768156763,EPB41
solute:anion antiporter activity (GO:0140323),1/15,0.09390168812417539,0.1904609711952614,0,0,10.909340659340659,25.806120768156763,SLC4A1
Lys48-specific deubiquitinase activity (GO:1990380),1/15,0.09390168812417539,0.1904609711952614,0,0,10.909340659340659,25.806120768156763,YOD1
bicarbonate transmembrane transporter activity (GO:0015106),1/15,0.09390168812417539,0.1904609711952614,0,0,10.909340659340659,25.806120768156763,SLC4A1
chloride channel regulator activity (GO:0017081),1/15,0.09390168812417539,0.1904609711952614,0,0,10.909340659340659,25.806120768156763,WNK1
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)",1/15,0.09390168812417539,0.1904609711952614,0,0,10.909340659340659,25.806120768156763,BLVRB
"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)",1/16,0.09984107647289782,0.1969342334098443,0,0,10.181538461538462,23.460052416555833,ATP5F1B
chloride transmembrane transporter activity (GO:0015108),1/16,0.09984107647289782,0.1969342334098443,0,0,10.181538461538462,23.460052416555833,SLC4A1
"proton-transporting ATPase activity, rotational mechanism (GO:0046961)",1/16,0.09984107647289782,0.1969342334098443,0,0,10.181538461538462,23.460052416555833,ATP5F1B
adrenergic receptor binding (GO:0031690),1/17,0.10574182820484038,0.2011902041065547,0,0,9.544711538461538,21.444625878565986,GNAS
anion transmembrane transporter activity (GO:0008509),1/17,0.10574182820484038,0.2011902041065547,0,0,9.544711538461538,21.444625878565986,SLC4A1
MHC class I protein binding (GO:0042288),1/17,0.10574182820484038,0.2011902041065547,0,0,9.544711538461538,21.444625878565986,ATP5F1B
glutamate receptor binding (GO:0035254),1/17,0.10574182820484038,0.2011902041065547,0,0,9.544711538461538,21.444625878565986,GNAS
nucleoside-triphosphatase activity (GO:0017111),4/278,0.11010044224892693,0.20685259857125396,0,0,2.252428300477039,4.96967270198155,HSP90AA1;GNAS;SEPTIN6;GSPT1
RNA polymerase binding (GO:0070063),1/18,0.11160419271751376,0.20685259857125396,0,0,8.982805429864253,19.697465749311625,STOM
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)",1/18,0.11160419271751376,0.20685259857125396,0,0,8.982805429864253,19.697465749311625,BLVRB
anion:anion antiporter activity (GO:0015301),1/19,0.11742841776762576,0.21578726341914134,0,0,8.483333333333333,18.170675130648927,SLC4A1
ubiquitin-like protein-specific protease activity (GO:0019783),1/20,0.12321474956792654,0.2225012407360715,0,0,8.036437246963562,16.82690539004688,YOD1
nucleoside monophosphate kinase activity (GO:0050145),1/20,0.12321474956792654,0.2225012407360715,0,0,8.036437246963562,16.82690539004688,MPP1
histone deacetylase binding (GO:0042826),2/93,0.12418673901548176,0.2225012407360715,0,0,3.369622625436579,7.028927955553716,HSP90AA1;HSP90AB1
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027),1/21,0.1289634327739896,0.22914990120998155,0,0,7.634230769230769,15.636632865318903,SNCA
carboxylic ester hydrolase activity (GO:0052689),2/96,0.13075460277225842,0.23042819341012755,0,0,3.261586673264061,6.635479475026395,CA1;CA2
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530),1/22,0.13467471041580706,0.23540701414145138,0,0,7.27032967032967,14.576232777739394,OPTN
cyclin-dependent protein kinase activity (GO:0097472),1/23,0.14034882405071863,0.23574216539769147,0,0,6.939510489510489,13.626591808289202,CDK6
cyclin-dependent protein serine/threonine kinase activity (GO:0004693),1/23,0.14034882405071863,0.23574216539769147,0,0,6.939510489510489,13.626591808289202,CDK6
phosphatase inhibitor activity (GO:0019212),1/23,0.14034882405071863,0.23574216539769147,0,0,6.939510489510489,13.626591808289202,SET
DNA replication origin binding (GO:0003688),1/23,0.14034882405071863,0.23574216539769147,0,0,6.939510489510489,13.626591808289202,HSPD1
pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678),1/23,0.14034882405071863,0.23574216539769147,0,0,6.939510489510489,13.626591808289202,ATP5F1B
GTPase binding (GO:0051020),3/201,0.14537689321893138,0.23959536584028493,0,0,2.3284801136363638,4.490300765535114,HSP90AA1;YBX3;OPTN
lipoprotein particle binding (GO:0071813),1/24,0.14598601360501082,0.23959536584028493,0,0,6.637458193979933,12.77209215219812,HSPD1
cell adhesion mediator activity (GO:0098631),1/24,0.14598601360501082,0.23959536584028493,0,0,6.637458193979933,12.77209215219812,BSG
mRNA 5'-UTR binding (GO:0048027),1/25,0.15158651755223743,0.240240720848722,0,0,6.360576923076923,11.999856434705961,NCL
NF-kappaB binding (GO:0051059),1/25,0.15158651755223743,0.240240720848722,0,0,6.360576923076923,11.999856434705961,NPM1
FAD binding (GO:0071949),1/25,0.15158651755223743,0.240240720848722,0,0,6.360576923076923,11.999856434705961,MICAL2
protein-cysteine S-palmitoyltransferase activity (GO:0019706),1/25,0.15158651755223743,0.240240720848722,0,0,6.360576923076923,11.999856434705961,GLUL
transcription cis-regulatory region binding (GO:0000976),6/549,0.15196622342058694,0.240240720848722,0,0,1.7083756906077348,3.2187455087077628,RNF10;NPM1;MYC;MXI1;FOXO3;SNCA
DNA-binding transcription factor binding (GO:0140297),3/208,0.15618465292642927,0.24510730203782696,0,0,2.248170731707317,4.174215240755139,NPM1;MYC;PTMA
transcription regulatory region nucleic acid binding (GO:0001067),3/212,0.16247083175389512,0.2516248859392417,0,0,2.204694976076555,4.00649691564554,RNF10;FOXO3;SNCA
androgen receptor binding (GO:0050681),1/27,0.16267841463048652,0.2516248859392417,0,0,5.870710059171597,10.661091720478288,DDX5
GTPase activity (GO:0003924),3/216,0.1688326328997153,0.25394336303579085,0,0,2.1628521126760565,3.847383841297827,GNAS;SEPTIN6;GSPT1
phosphatase binding (GO:0019902),2/114,0.17162782292474288,0.25394336303579085,0,0,2.734911406423034,4.820081614530397,WNK1;ANK1
inorganic anion transmembrane transporter activity (GO:0015103),1/29,0.17362639240121513,0.25394336303579085,0,0,5.4508241758241756,9.543572555804772,SLC4A1
kinesin binding (GO:0019894),1/29,0.17362639240121513,0.25394336303579085,0,0,5.4508241758241756,9.543572555804772,SNCA
transcription corepressor binding (GO:0001222),1/29,0.17362639240121513,0.25394336303579085,0,0,5.4508241758241756,9.543572555804772,HDGF
palmitoyltransferase activity (GO:0016409),1/29,0.17362639240121513,0.25394336303579085,0,0,5.4508241758241756,9.543572555804772,GLUL
pre-mRNA binding (GO:0036002),1/29,0.17362639240121513,0.25394336303579085,0,0,5.4508241758241756,9.543572555804772,DDX5
protein phosphatase inhibitor activity (GO:0004864),1/29,0.17362639240121513,0.25394336303579085,0,0,5.4508241758241756,9.543572555804772,SET
GTPase activator activity (GO:0005096),4/336,0.17893087978199132,0.25663402128129786,0,0,1.8534294658950763,3.189299307208197,DOCK8;HPS1;NUCB2;RCBTB2
transition metal ion transmembrane transporter activity (GO:0046915),1/30,0.17904699159160314,0.25663402128129786,0,0,5.262599469496021,9.052234105349967,SLC25A37
miRNA binding (GO:0035198),1/30,0.17904699159160314,0.25663402128129786,0,0,5.262599469496021,9.052234105349967,HNRNPA2B1
Hsp70 protein binding (GO:0030544),1/31,0.18443230402669894,0.25916957755385794,0,0,5.086923076923077,8.599305090496161,SNCA
kinase activator activity (GO:0019209),1/31,0.18443230402669894,0.25916957755385794,0,0,5.086923076923077,8.599305090496161,WNK1
alpha-tubulin binding (GO:0043014),1/31,0.18443230402669894,0.25916957755385794,0,0,5.086923076923077,8.599305090496161,SNCA
metallopeptidase activity (GO:0008237),2/121,0.188050013362674,0.2625373563180189,0,0,2.57312227216468,4.299809084669551,ERAP1;LNPEP
beta-tubulin binding (GO:0048487),1/32,0.18978255763675178,0.26324677349613956,0,0,4.922580645161291,8.18072008774948,GABARAPL2
ubiquitin conjugating enzyme activity (GO:0061631),1/35,0.2056252232488539,0.2833937371698948,0,0,4.487556561085973,7.097968534671513,UBE2H
NADP binding (GO:0050661),1/36,0.21083749200989477,0.28689911887422387,0,0,4.359120879120879,6.785702334197538,CAT
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)",1/36,0.21083749200989477,0.28689911887422387,0,0,4.359120879120879,6.785702334197538,MICAL2
ion channel inhibitor activity (GO:0008200),1/37,0.2160158199701249,0.2920968634816154,0,0,4.237820512820512,6.49405155144787,WNK1
ATPase regulator activity (GO:0060590),1/38,0.22116042647143752,0.29533845771030476,0,0,4.123076923076923,6.221174415676765,BAG1
ubiquitin-like protein conjugating enzyme activity (GO:0061650),1/38,0.22116042647143752,0.29533845771030476,0,0,4.123076923076923,6.221174415676765,UBE2H
cysteine-type endopeptidase inhibitor activity (GO:0004869),1/40,0.23134934524843717,0.3051540443460981,0,0,3.911242603550296,5.725380155504451,SNCA
regulatory RNA binding (GO:0061980),1/40,0.23134934524843717,0.3051540443460981,0,0,3.911242603550296,5.725380155504451,HNRNPA2B1
"DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)",3/256,0.2358181973012425,0.3080286616822794,0,0,1.8171936758893281,2.6252890207251713,MYC;MXI1;FOXO3
E-box binding (GO:0070888),1/41,0.23639408919802837,0.3080286616822794,0,0,3.813269230769231,5.499706603575161,MYC
active ion transmembrane transporter activity (GO:0022853),1/42,0.24140597496207092,0.3089421703383645,0,0,3.720075046904315,5.287250478221397,SLC4A1
signal sequence binding (GO:0005048),1/42,0.24140597496207092,0.3089421703383645,0,0,3.720075046904315,5.287250478221397,CAT
cell-cell adhesion mediator activity (GO:0098632),1/42,0.24140597496207092,0.3089421703383645,0,0,3.720075046904315,5.287250478221397,BSG
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538),1/44,0.2513320201385109,0.3197419191111234,0,0,3.5466905187835422,4.897910178444639,CCNI
ATP hydrolysis activity (GO:0140603),1/45,0.2562466002167321,0.3221813979333182,0,0,3.465909090909091,4.719233862496041,HSP90AA1
copper ion binding (GO:0005507),1/45,0.2562466002167321,0.3221813979333182,0,0,3.465909090909091,4.719233862496041,SNCA
manganese ion binding (GO:0030145),1/48,0.2707990662874435,0.3384988328593044,0,0,3.244189852700491,4.238138854578135,PIM1
potassium channel regulator activity (GO:0015459),1/50,0.28034336849839514,0.3484036082494506,0,0,3.111459968602826,3.956968446025251,WNK1
polyubiquitin modification-dependent protein binding (GO:0031593),1/51,0.28506892612655743,0.3522403397540796,0,0,3.0490769230769232,3.8266655758285544,OPTN
transcription coregulator binding (GO:0001221),1/53,0.29442785660299275,0.36172565239796256,0,0,2.931508875739645,3.5844182701898526,HDGF
flavin adenine dinucleotide binding (GO:0050660),1/55,0.3036651952121775,0.3709546418785123,0,0,2.822649572649573,3.3641170740820274,MICAL2
secondary active transmembrane transporter activity (GO:0015291),1/56,0.3082387582984377,0.372310859742495,0,0,2.771188811188811,3.2613583703120255,SLC4A1
myosin binding (GO:0017022),1/56,0.3082387582984377,0.372310859742495,0,0,2.771188811188811,3.2613583703120255,TRAK2
protein phosphatase regulator activity (GO:0019888),1/57,0.31278250973806404,0.37568848935018867,0,0,2.721565934065934,3.163132351195512,SET
small GTPase binding (GO:0031267),2/175,0.3182614702953499,0.38014564507500126,0,0,1.7651117981807591,2.0208447264620304,YBX3;OPTN
tubulin binding (GO:0015631),3/307,0.32627190134997935,0.38756054580246163,0,0,1.5084035773026316,1.6894484979141002,GABARAPL2;GAPDH;SNCA
protein kinase activator activity (GO:0030295),1/63,0.3394296866616383,0.4009746298475398,0,0,2.4574441687344915,2.6552400701818284,WNK1
protein heterodimerization activity (GO:0046982),2/188,0.34934440646821713,0.4104319529544627,0,0,1.6406601650412602,1.725477382397879,FBXO7;BCL2L1
protein tyrosine kinase binding (GO:1990782),1/72,0.37748961494275957,0.4410884087646375,0,0,2.144962080173348,2.089648271564957,HSP90AA1
