Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
cellular protein metabolic process (GO:0044267),59/417,1.377647150523661e-54,1.777164824175523e-52,0,0,26.729911545623835,3315.022725520435,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL9;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS16;RPS19;RPS18;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPL21;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL29;UBA52;RPL10;PRKDC;RPL12;RPL11;RPS3;RPL14;RPL13;RPS2;RPS27A;RPL19;RPL35A;RPL23A;RPS26;RPS25;RPS27;RPS29;RPL27A;RPS20;RPS24;RPS23
rRNA processing (GO:0006364),44/173,2.9059676695366897e-52,3.4363067692271357e-50,0,0,49.75297157622739,5904.068635194729,RPL4;RPL5;RPL30;RPL3;RPL32;RPL10;RPL31;PRKDC;RPL34;RPLP1;RPL12;RPLP0;RPL11;RPL10A;RPL9;RPL6;RPL7;RPS14;RPL7A;RPS16;RPS19;RPL14;RPL13;RPL38;RPL37;RPS2;RPL39;RPL19;RPL21;RPS7;RPL23;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS27;RPL27A;RPL37A;RPL24;RPL27;RPL29;UBA52;RPS24
rRNA metabolic process (GO:0016072),43/162,5.9285406135172636e-52,6.471230100446921e-50,0,0,52.347132970835396,6174.5875782245985,RPL4;RPL5;RPL30;RPL3;RPL32;RPL10;RPL31;RPL34;RPLP1;RPL12;RPLP0;RPL11;RPL10A;RPL9;RPL6;RPL7;RPS14;RPL7A;RPS16;RPS19;RPL14;RPL13;RPL38;RPL37;RPS2;RPL39;RPL19;RPL21;RPS7;RPL23;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS27;RPL27A;RPL37A;RPL24;RPL27;RPL29;UBA52;RPS24
ribosome biogenesis (GO:0042254),44/192,4.791058504555154e-50,4.85608001283126e-48,0,0,43.32392392392392,4919.973252736068,RPL4;RPL5;RPL30;RPL3;RPL32;RPL10;RPL31;RPL34;RPLP1;RPL12;RPLP0;RPL11;RPL10A;RPL9;RPL6;RPL7;RPS14;RPL7A;RPS16;RPS19;RPL14;RPL13;RPL38;RPL37;RPS2;RPL39;RPL19;NPM1;RPL21;RPS7;RPL23;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS27;RPL27A;RPL37A;RPL24;RPL27;RPL29;UBA52;RPS24
ncRNA processing (GO:0034470),44/201,4.391440322153244e-49,4.154302544756969e-47,0,0,40.82170323189431,4545.374691534959,RPL4;RPL5;RPL30;RPL3;RPL32;RPL10;RPL31;RPL34;RPLP1;RPL12;RPLP0;RPL11;RPL10A;RPL9;RPL6;RPL7;RPS14;RPL7A;RPS16;RPS19;RPL14;RPL13;RPL38;RPL37;RPS2;RPL39;RPL19;RPL21;RPS7;RPL23;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS27;RPL27A;RPL37A;HNRNPA2B1;RPL24;RPL27;RPL29;UBA52;RPS24
ribosome assembly (GO:0042255),15/50,1.787438138248426e-19,1.585234198859073e-17,0,0,51.70557491289198,2232.043495437699,RPL5;NPM1;DDX3X;RPL3;RPL10;RPS5;RPLP0;RPL11;RPSA;RPL23A;RPL6;RPS14;RPS27;RPS19;RPL24
ribosomal large subunit biogenesis (GO:0042273),14/57,6.955916722262924e-17,5.8061446052300524e-15,0,0,39.026356589147284,1451.9503841772125,RPL5;NPM1;RPL3;RPL10;RPLP0;RPL11;RPL35A;RPL23A;RPL10A;RPL6;RPL7;RPL7A;RPL14;RPL24
ribonucleoprotein complex assembly (GO:0022618),17/136,5.145784258334077e-15,4.056593256986697e-13,0,0,17.37389770723104,571.611634688668,RPL5;HSP90AA1;RPL3;HSP90AB1;RPL10;PRKDC;RPS5;RPLP0;RPL11;RPSA;RPL23A;RPL6;RPS14;RPS27;RPS19;RPL24;RPL38
ribonucleoprotein complex biogenesis (GO:0022613),13/60,5.451703260474412e-15,4.0715615403227325e-13,0,0,32.94821840553704,1082.11333918451,RPL5;NPM1;RPS7;RPS6;RPL11;RPL35A;RPL7;RPS25;RPS16;RPS19;RPL14;RPL38;RPS24
ribosomal small subunit biogenesis (GO:0042274),11/40,3.9946073375293895e-14,2.834173905977102e-12,0,0,44.6863711001642,1378.6302283737637,RPS14;RPS25;NPM1;RPS16;RPS27;RPS19;RPS7;RPS5;RPS6;RPSA;RPS24
ribosomal large subunit assembly (GO:0000027),8/25,3.341178580261204e-11,2.2576820978050703e-9,0,0,54.50017199862401,1314.6592753068373,RPL5;RPL3;RPL10;RPL11;RPLP0;RPL24;RPL23A;RPL6
ribosomal small subunit assembly (GO:0000028),6/17,5.388331105410302e-9,3.4754735629896446e-7,0,0,62.45927482921702,1189.164015240802,RPS14;RPS27;RPS19;PRKDC;RPS5;RPSA
regulation of translation (GO:0006417),11/178,6.183754973978906e-7,3.815107960033073e-5,0,0,7.705802680353578,110.16346481995306,RPS4X;RPL5;NPM1;DDX3X;RPL10;PRKDC;RACK1;RPS3;RPL13A;EEF2;EIF4G2
negative regulation of ubiquitin protein ligase activity (GO:1904667),4/9,7.548301755239691e-7,4.462933412785467e-5,0,0,90.58742857142857,1276.9904213993627,RPL5;RPS7;RPL23;RPL11
positive regulation of signal transduction by p53 class mediator (GO:1901798),5/22,1.2638023783008579e-6,7.173342299235669e-5,0,0,33.475321162947935,454.641245492246,DDX5;RPS7;RPL23;RPS20;RPL37
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051),5/26,3.066599277268182e-6,1.6736555286321348e-4,0,0,27.0935960591133,343.9516125956887,RPL5;HSP90AB1;RPS7;RPL23;RPL11
protein stabilization (GO:0050821),10/179,5.017226275225519e-6,2.636831142424078e-4,0,0,6.880711459682784,83.96279886667072,RPL5;HSP90AA1;HSP90AB1;RPS7;USP9X;RPL23;RPL11;HPS4;MDM4;HSPD1
regulation of RNA splicing (GO:0043484),7/76,5.314771435906962e-6,2.6934502384114216e-4,0,0,11.65015166835187,141.49133143075784,RPS26;RBM39;SON;HNRNPH1;TRA2B;SRSF3;RPS13
negative regulation of ubiquitin-protein transferase activity (GO:0051444),4/15,7.840621602909468e-6,3.836497260182253e-4,0,0,41.163636363636364,483.92763064824004,RPL5;RPS7;RPL23;RPL11
positive regulation of cellular amide metabolic process (GO:0034250),7/81,8.141778687442232e-6,3.851061319160175e-4,0,0,10.860229415461973,127.26561892928807,RPS4X;RPL5;NPM1;DDX3X;PRKDC;RACK1;EEF2
negative regulation of programmed cell death (GO:0043069),14/381,8.992895104378008e-6,4.116425210681417e-4,0,0,4.497663281314508,52.25869025222982,KANK2;NPM1;DDX3X;RPL10;PRKDC;RPS3A;YWHAZ;HSPD1;SON;MYO18A;RPS27A;UBA52;CD44;TPT1
regulation of apoptotic process (GO:0042981),20/742,1.155762232884015e-5,5.125083151445054e-4,0,0,3.3274098851896374,37.826545917688065,HSP90AA1;NPM1;DDX3X;RPL10;PRKDC;RPS6;RPS3A;YWHAZ;HSPD1;PREX1;AKAP13;SON;TP53INP1;RACK1;MYO18A;RPS3;RPS27A;UBA52;CD44;TPT1
negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059),5/38,2.1451969211677395e-5,9.22434676102128e-4,0,0,17.230929989550678,185.22722665405718,RPL5;HSP90AB1;RPS7;RPL23;RPL11
regulation of ubiquitin protein ligase activity (GO:1904666),4/21,3.296427963395873e-5,0.001336466080016784,0,0,26.6272268907563,274.79527193576683,RPL5;RPS7;RPL23;RPL11
stress granule assembly (GO:0034063),4/21,3.296427963395873e-5,0.001336466080016784,0,0,26.6272268907563,274.79527193576683,DYNC1H1;DDX3X;PRRC2C;RPS23
positive regulation of cellular biosynthetic process (GO:0031328),9/180,3.623743324304984e-5,0.0014165911908471315,0,0,6.08359133126935,62.207263731088545,RPS4X;RPL5;HSP90AA1;NPM1;HSP90AB1;DDX3X;PRKDC;INSR;EEF2
positive regulation of cellular protein metabolic process (GO:0032270),7/102,3.693719102279342e-5,0.0014165911908471315,0,0,8.450550795593635,86.2487858345048,RPS4X;RPL5;HSP90AA1;NPM1;DDX3X;PRKDC;EEF2
regulation of cellular localization (GO:0060341),5/49,7.526653396591046e-5,0.0028106108341480777,0,0,12.916013584117032,122.63076753149764,DYNC1H1;HSP90AA1;HSP90AB1;GSN;NUMA1
modulation by symbiont of host process (GO:0044003),3/10,8.077454161610682e-5,0.002938950629570656,0,0,48.24837662337662,454.68540233705124,PGK1;RPS27A;UBA52
regulation of protein-containing complex assembly (GO:0043254),7/116,8.397940464753864e-5,0.002979169379871433,0,0,7.359931726050779,69.07251008670936,CDC42;HSPA8;HSP90AA1;DDX3X;GSN;RACK1;RPS3
negative regulation of apoptotic process (GO:0043066),14/485,1.2422283378910065e-4,0.0042993219791886295,0,0,3.485813549507817,31.34943255457183,NPM1;DDX3X;RPL10;PRKDC;RPS3A;YWHAZ;HSPD1;RNF213;SON;MYO18A;RPS27A;UBA52;CD44;TPT1
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",4/30,1.4174297331786713e-4,0.004788887598525082,0,0,17.4021978021978,154.20949207670594,RPS14;RPS16;RPS19;RPS8
"regulation of mRNA splicing, via spliceosome (GO:0048024)",6/90,1.5793245210928618e-4,0.005211770919606444,0,0,8.149050371593724,71.33143412406592,DDX17;RBM39;DDX5;SON;TRA2B;SRSF3
positive regulation of macromolecule biosynthetic process (GO:0010557),7/129,1.6333564735168655e-4,0.005267574627091891,0,0,6.571340068623713,57.300135604053345,RPS4X;RPL5;NPM1;DDX3X;PRKDC;INSR;EEF2
maturation of SSU-rRNA (GO:0030490),4/35,2.6153373249825865e-4,0.008247030364778423,0,0,14.591705069124425,120.36620593695766,RPS14;RPS16;RPS19;RPS8
positive regulation of translation (GO:0045727),6/100,0.00028091435779162733,0.008665597254485199,0,0,7.278440536219407,59.51916152684456,RPS4X;RPL5;NPM1;DDX3X;PRKDC;EEF2
regulation of signal transduction by p53 class mediator (GO:1901796),7/156,5.199016239655147e-4,0.0156966043490865,0,0,5.373185578273763,40.63133592776318,RPL5;RPL23;RPL11;TP53INP1;MDM4;RPS20;RPL37
regulation of ubiquitin-dependent protein catabolic process (GO:2000058),4/42,5.32484784922706e-4,0.015741581454277495,0,0,11.899548872180452,89.6982785993182,RPL5;RPS7;RPL23;RPL11
regulation of metaphase plate congression (GO:0090235),2/5,7.825622025090394e-4,0.022209115307206536,0,0,74.64406779661017,533.9243253220434,DYNC1H1;NUMA1
regulation of plasma membrane organization (GO:1903729),2/5,7.825622025090394e-4,0.022209115307206536,0,0,74.64406779661017,533.9243253220434,GSN;MYH9
regulation of interleukin-2 production (GO:0032663),4/48,8.878658506546296e-4,0.024703561609390575,0,0,10.273766233766233,72.19056938319332,IRF4;PDE4B;RPS3;TNFAIP3
chaperone-mediated protein complex assembly (GO:0051131),3/22,9.578185836806674e-4,0.02570524536168513,0,0,17.76495215311005,123.48155618394075,HSP90AA1;HSP90AB1;HSPD1
response to unfolded protein (GO:0006986),4/49,9.60097254523828e-4,0.02570524536168513,0,0,10.044952380952381,69.79711025730377,HSPA8;HSP90AA1;HSP90AB1;HSPD1
protein-DNA complex subunit organization (GO:0071824),2/6,0.001166934587194574,0.028549658262570696,0,0,55.98022598870057,378.0554575306027,RPL23;TCF4
negative regulation of relaxation of muscle (GO:1901078),2/6,0.001166934587194574,0.028549658262570696,0,0,55.98022598870057,378.0554575306027,GRK2;PDE4B
macromolecule biosynthetic process (GO:0009059),2/6,0.001166934587194574,0.028549658262570696,0,0,55.98022598870057,378.0554575306027,EIF4G2;RPS23
positive regulation of tau-protein kinase activity (GO:1902949),2/6,0.001166934587194574,0.028549658262570696,0,0,55.98022598870057,378.0554575306027,HSP90AA1;HSP90AB1
protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947),2/6,0.001166934587194574,0.028549658262570696,0,0,55.98022598870057,378.0554575306027,USP9X;TNFAIP3
negative regulation of protein-containing complex assembly (GO:0031333),4/52,0.0012014889054010008,0.02889682638583085,0,0,9.415714285714285,63.31308702737686,CDC42;DDX3X;RPL13A;LDLRAD4
axon extension (GO:0048675),3/24,0.0012424168519632242,0.0289014674251773,0,0,16.071428571428573,107.52905446363681,HSP90AA1;HSP90AB1;USP9X
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",3/24,0.0012424168519632242,0.0289014674251773,0,0,16.071428571428573,107.52905446363681,TNFAIP3;RPS27A;UBA52
neutrophil degranulation (GO:0043312),12/481,0.0013536282918481433,0.030980621711814763,0,0,2.9649528235639595,19.583414572255517,HSPA8;DYNC1H1;HSP90AA1;HSP90AB1;DDX3X;GSN;GDI2;HLA-B;PECAM1;HUWE1;EEF2;CD44
positive regulation of gene expression (GO:0010628),12/482,0.0013775595782944208,0.03102788954920291,0,0,2.958491527583132,19.488890655649524,RPS4X;RPL5;DDX5;NPM1;DDX3X;GSN;RPS7;PRKDC;RPL23;RPL11;RPS3;EEF2
regulation of cell cycle (GO:0051726),9/296,0.0014299595001676377,0.03150272349037037,0,0,3.6033203525312563,23.60214163553928,NR4A1;CENPF;SON;HSP90AB1;RPL23;TP53INP1;RACK1;PTPRK;EIF4G2
neutrophil activation involved in immune response (GO:0002283),12/485,0.0014514652419282592,0.03150272349037037,0,0,2.939271562583079,19.20867378913674,HSPA8;DYNC1H1;HSP90AA1;HSP90AB1;DDX3X;GSN;GDI2;HLA-B;PECAM1;HUWE1;EEF2;CD44
negative regulation of protein modification by small protein conjugation or removal (GO:1903321),4/55,0.0014824543291079941,0.03150272349037037,0,0,8.860504201680673,57.71782263346279,RPL5;RPL11;RPS3;TNFAIP3
neutrophil mediated immunity (GO:0002446),12/488,0.0015286213261845039,0.03150272349037037,0,0,2.920293866049414,18.93340125583308,HSPA8;DYNC1H1;HSP90AA1;HSP90AB1;DDX3X;GSN;GDI2;HLA-B;PECAM1;HUWE1;EEF2;CD44
positive regulation of cellular process (GO:0048522),14/625,0.0015289616524169654,0.03150272349037037,0,0,2.6676585825521997,17.294874575830985,DYNC1H1;NPM1;HSP90AB1;DDX3X;NUMA1;RPL23;INSR;RPS6;RPS4X;CDC42;RPS19;IL7R;SLC25A5;EIF4G2
positive regulation of interleukin-2 production (GO:0032743),3/26,0.0015751764026870785,0.03150272349037037,0,0,14.672430830039525,94.68688921476807,IRF4;PDE4B;RPS3
maturation of LSU-rRNA (GO:0000470),3/26,0.0015751764026870785,0.03150272349037037,0,0,14.672430830039525,94.68688921476807,RPL7A;RPL10A;RPL7
response to host defenses (GO:0052200),2/7,0.001624099055397294,0.03150272349037037,0,0,44.781920903954806,287.62541313407934,RPS27A;UBA52
positive regulation of respiratory burst (GO:0060267),2/7,0.001624099055397294,0.03150272349037037,0,0,44.781920903954806,287.62541313407934,RPS19;INSR
modulation by symbiont of host defense response (GO:0052031),2/7,0.001624099055397294,0.03150272349037037,0,0,44.781920903954806,287.62541313407934,RPS27A;UBA52
mRNA metabolic process (GO:0016071),5/95,0.0016428481594696316,0.03150272349037037,0,0,6.299808429118774,40.39011210028048,DDX5;SON;HNRNPA2B1;PRPF8;ZFP36L2
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),3/27,0.0017604877931649211,0.03287016024343452,0,0,14.060369318181818,89.17317308154722,TNFAIP3;RPS27A;UBA52
positive regulation of nitric oxide biosynthetic process (GO:0045429),3/27,0.0017604877931649211,0.03287016024343452,0,0,14.060369318181818,89.17317308154722,HSP90AA1;HSP90AB1;INSR
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423),3/28,0.0019588606200114374,0.03521439479078634,0,0,13.497272727272728,84.16079031437903,TNFAIP3;RPS27A;UBA52
positive regulation of nitric oxide metabolic process (GO:1904407),3/28,0.0019588606200114374,0.03521439479078634,0,0,13.497272727272728,84.16079031437903,HSP90AA1;HSP90AB1;INSR
positive regulation of apoptotic process (GO:0043065),9/310,0.0019604913237999443,0.03521439479078634,0,0,3.433261676763729,21.404876474798378,PREX1;AKAP13;DDX3X;RPS6;RACK1;RPS3;RPS27A;UBA52;HSPD1
regulation of mRNA stability (GO:0043488),6/146,0.0020388130433868362,0.035609460871723744,0,0,4.875557390586292,30.205967225111017,HSPA8;NPM1;RPS27A;UBA52;YWHAZ;ZFP36L2
negative regulation of keratinocyte proliferation (GO:0010839),2/8,0.0021527365166767467,0.035609460871723744,0,0,37.31638418079096,229.16049170690178,KLF9;PTPRK
regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342),2/8,0.0021527365166767467,0.035609460871723744,0,0,37.31638418079096,229.16049170690178,RACK1;CALM1
regulation of endodeoxyribonuclease activity (GO:0032071),2/8,0.0021527365166767467,0.035609460871723744,0,0,37.31638418079096,229.16049170690178,NPM1;RPS3
establishment of Golgi localization (GO:0051683),2/8,0.0021527365166767467,0.035609460871723744,0,0,37.31638418079096,229.16049170690178,CDC42;YWHAZ
aggrephagy (GO:0035973),3/29,0.002170610401299741,0.035609460871723744,0,0,12.977491258741258,79.58766876854182,DYNC1H1;RPS27A;UBA52
MyD88-dependent toll-like receptor signaling pathway (GO:0002755),3/29,0.002170610401299741,0.035609460871723744,0,0,12.977491258741258,79.58766876854182,RPS27A;UBA52;HSPD1
positive regulation of transferase activity (GO:0051347),6/148,0.0021832439012261914,0.035609460871723744,0,0,4.806399088170642,29.44853555608563,HSP90AA1;HSP90AB1;INSR;HNRNPA2B1;RPS2;SERINC5
plasma membrane invagination (GO:0099024),3/30,0.0023960411238384944,0.038636163121895724,0,0,12.496212121212121,75.40136211810157,CDC42;GSN;MYH9
amyloid fibril formation (GO:1990000),4/63,0.002449651618883304,0.03905680502466751,0,0,7.655980629539951,46.026296781216004,GSN;USP9X;RPS27A;UBA52
negative regulation of response to DNA damage stimulus (GO:2001021),3/31,0.0026354454644766366,0.04141700255211359,0,0,12.049310064935066,71.55727448784889,RPS3;CD44;TPT1
regulation of cell cycle process (GO:0010564),5/106,0.0026560586555619005,0.04141700255211359,0,0,5.6105610561056105,33.275743689263955,CDC42;DYNC1H1;NUMA1;MKI67;CALM1
regulation of skeletal muscle cell differentiation (GO:2001014),2/9,0.002751545414793024,0.042439597212948925,0,0,31.983857949959646,188.56379484621226,DDX17;DDX5
regulation of protein ubiquitination (GO:0031396),5/109,0.0029970739558552372,0.045729547778049266,0,0,5.447889036251105,31.65288258787036,HSP90AA1;HSP90AB1;RPS3;HUWE1;TNFAIP3
neuron projection extension (GO:1990138),3/33,0.003157290461851909,0.04766165069540275,0,0,11.244886363636363,64.74851748662961,HSP90AA1;HSP90AB1;USP9X
"mRNA splicing, via spliceosome (GO:0000398)",8/274,0.003340520165575112,0.049009128563908815,0,0,3.4393000043969573,19.609611770923895,DDX17;HSPA8;DDX5;HNRNPH1;TRA2B;HNRNPA2B1;SRSF3;PRPF8
regulation of high voltage-gated calcium channel activity (GO:1901841),2/10,0.003419241527714568,0.049009128563908815,0,0,27.98446327683616,158.90520004204714,PDE4B;CALM1
regulation of protein neddylation (GO:2000434),2/10,0.003419241527714568,0.049009128563908815,0,0,27.98446327683616,158.90520004204714,RPL5;RPL11
regulation of tau-protein kinase activity (GO:1902947),2/10,0.003419241527714568,0.049009128563908815,0,0,27.98446327683616,158.90520004204714,HSP90AA1;HSP90AB1
modification-dependent macromolecule catabolic process (GO:0043632),2/10,0.003419241527714568,0.049009128563908815,0,0,27.98446327683616,158.90520004204714,RPS27A;UBA52
cellular response to transforming growth factor beta stimulus (GO:0071560),5/114,0.0036340622707771468,0.05156734362232771,0,0,5.196667721185279,29.191782945554937,USP9X;PTPRK;RPS27A;UBA52;ZFP36L2
regulation of cell population proliferation (GO:0042127),15/764,0.003701590169659711,0.05200550941333792,0,0,2.328958937119411,13.039824264707653,KANK2;CD164;NPM1;H2AC6;PRKDC;RPL23;INSR;RPS6;PTPRK;SMARCA2;RPS4X;TP53INP1;MDM4;IL7R;SLC25A5
