Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
mRNA processing (GO:0006397),10/300,7.895960424298882e-6,5.569284085938811e-4,0,0,6.560763307666555,77.08345302120082,SON;HNRNPH1;NONO;TRA2B;HNRNPU;SRSF3;SNRNP200;HNRNPA1;PRPF8;SRSF10
DNA packaging (GO:0006323),4/24,9.407070646501305e-6,6.220425464998988e-4,0,0,36.45321100917431,421.91124878749156,H1-5;H1-4;H1-3;H1-2
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",9/251,1.2841330297446584e-5,7.991839679234404e-4,0,0,7.024992053401144,79.12137315564223,HNRNPH1;NONO;TRA2B;HNRNPU;SRSF3;SNRNP200;HNRNPA1;PRPF8;SRSF10
DNA topological change (GO:0006265),3/9,1.4390690582502297e-5,8.458528131270795e-4,0,0,90.36818181818182,1007.5084472670318,TOP2A;HMGB2;HMGB1
"mRNA splicing, via spliceosome (GO:0000398)",9/274,2.5695829688357132e-5,0.001394800045442064,0,0,6.407764876632801,67.7248322214208,HNRNPH1;NONO;TRA2B;HNRNPU;SRSF3;SNRNP200;HNRNPA1;PRPF8;SRSF10
double-strand break repair via nonhomologous end joining (GO:0006303),5/62,2.6366730537657167e-5,0.001394800045442064,0,0,16.106237816764132,169.81462939046625,PRKDC;NSD2;HMGB2;DNTT;HMGB1
DNA metabolic process (GO:0006259),9/277,2.7986938558316463e-5,0.0014100086187951817,0,0,6.335067451205511,66.41540679650127,TOP2A;BTG2;MCM7;PRKDC;UBC;HMGB2;DNTT;HMGB1;RAG1
chromosome organization (GO:0051276),6/106,3.067730950722036e-5,0.0014638195468913344,0,0,11.095514018691588,115.30444055443331,H1-5;TOP2A;UBC;HMGB2;NUCKS1;HMGN2
regulation of RNA metabolic process (GO:0051252),5/65,3.320573641341401e-5,0.0014638195468913344,0,0,15.29861111111111,157.77133175894204,MBNL1;SON;AHNAK;HNRNPH1;TRA2B
mitotic G1 DNA damage checkpoint signaling (GO:0031571),5/65,3.320573641341401e-5,0.0014638195468913344,0,0,15.29861111111111,157.77133175894204,BTG2;CNOT6;TFDP2;PRKDC;SOX4
negative regulation of DNA metabolic process (GO:0051053),4/36,4.949381946932886e-5,0.0020140177307134592,0,0,22.769495412844037,225.72909863335056,H1-5;H1-4;H1-3;H1-2
regulation of mRNA processing (GO:0050684),4/36,4.949381946932886e-5,0.0020140177307134592,0,0,22.769495412844037,225.72909863335056,RBM39;SON;SRSF3;SRSF10
RNA processing (GO:0006396),7/179,7.113758960804593e-5,0.0027875396224189847,0,0,7.569383501535762,72.29438457323438,RBM39;MBNL1;SON;HNRNPH1;NONO;HNRNPU;PRPF8
regulation of DNA recombination (GO:0000018),4/42,9.162548505435042e-5,0.003400514602665802,0,0,19.16851762433607,178.22506432697205,H1-5;H1-4;H1-3;H1-2
positive regulation by host of viral transcription (GO:0043923),3/16,9.320881236040478e-5,0.003400514602665802,0,0,41.69370629370629,386.945457789147,JUN;LEF1;NUCKS1
"positive regulation of transcription, DNA-templated (GO:0045893)",18/1183,1.1033678711304604e-4,0.003891210692186757,0,0,3.0449152925231533,27.74518644614865,H2AZ1;JUN;PRKDC;LEF1;HMGB2;HNRNPU;HMGB1;H1-3;ETV5;H1-2;H1-5;H1-4;TFDP2;CAMK4;MYB;UBC;CD38;SOX4
DNA conformation change (GO:0071103),3/18,1.347042039591539e-4,0.004597324122218866,0,0,36.13090909090909,322.0141715616055,TOP2A;HMGB2;HMGB1
regulation of DNA binding (GO:0051101),4/47,1.4287162050458034e-4,0.0047236929529326874,0,0,16.935353104331128,149.93823408988442,JUN;LEF1;HMGB2;HMGB1
RNA splicing (GO:0008380),5/98,2.3549611994401766e-4,0.007550148330326385,0,0,9.853643966547192,82.31552981306571,MBNL1;NONO;TRA2B;PRPF8;SRSF10
"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",4/54,2.4573837221964146e-4,0.007646799935540608,0,0,14.559266055045871,121.005599767331,MBNL1;TRA2B;HNRNPU;HNRNPA1
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",4/56,2.829323538090045e-4,0.008231263093384374,0,0,13.99788285109386,114.36694035172277,BTG2;CNOT6;TFDP2;SOX4
regulation of apoptotic process (GO:0042981),13/742,2.868845394932873e-4,0.008231263093384374,0,0,3.4163786008230455,27.865455386505264,TOP2A;JUN;PRKDC;LEF1;HMGB1;DUSP6;SOCS2;SON;UBC;PMAIP1;CD38;PPIA;SOX4
"negative regulation of transcription, DNA-templated (GO:0045892)",15/948,2.8786080761363127e-4,0.008231263093384374,0,0,3.1094560010499377,25.35149894817407,JUN;CBX5;NONO;LEF1;HMGB2;HNRNPU;HMGB1;MACROH2A1;ETV5;H1-5;CENPF;TFDP2;MYB;UBC;CD38
negative regulation of DNA recombination (GO:0045910),4/57,3.029690329420111e-4,0.008435295706648624,0,0,13.733079453003288,111.26376119824239,H1-5;H1-4;H1-3;H1-2
positive regulation of gamma-delta T cell activation (GO:0046645),2/5,3.12907902338157e-4,0.0084886297608659,0,0,119.42342342342343,963.699454999233,LEF1;SOX4
apoptotic nuclear changes (GO:0030262),3/24,3.2596951610233536e-4,0.00862189370090677,0,0,25.8,207.1406325983451,TOP2A;HMGB2;HMGB1
double-strand break repair (GO:0006302),6/164,3.400160787217225e-4,0.008774073446038595,0,0,7.001892819117473,55.92074059109156,PRKDC;NSD2;HMGB2;NUCKS1;DNTT;HMGB1
"RNA splicing, via transesterification reactions (GO:0000375)",3/25,3.6889970961037237e-4,0.009292759351613666,0,0,24.626033057851238,194.66844016835708,TRA2B;PRPF8;SRSF10
positive regulation of histone H3-K9 methylation (GO:0051574),2/7,6.52263198553378e-4,0.016048708466731954,0,0,71.64684684684684,525.5340922939538,H1-5;MYB
nucleic acid metabolic process (GO:0090304),4/71,7.013846472748578e-4,0.01649033237370666,0,0,10.855812679720662,78.83984140437856,HNRNPH1;HNRNPU;DNTT;HNRNPA1
myeloid leukocyte differentiation (GO:0002573),4/71,7.013846472748578e-4,0.01649033237370666,0,0,10.855812679720662,78.83984140437856,CAMK4;LEF1;GAB2;DEK
modulation by host of symbiont process (GO:0051851),3/32,7.729864043235797e-4,0.017778687299442333,0,0,18.675235109717867,133.8127115197774,JUN;LEF1;NUCKS1
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",4/74,8.198813415334122e-4,0.01797510121386201,0,0,10.388990825688074,73.82781465353834,BTG2;CNOT6;TFDP2;SOX4
establishment of protein localization to chromatin (GO:0071169),2/8,8.664746331823843e-4,0.01797510121386201,0,0,59.7027027027027,420.96839710585425,H1-5;MACROH2A1
fusion of virus membrane with host plasma membrane (GO:0019064),2/8,8.664746331823843e-4,0.01797510121386201,0,0,59.7027027027027,420.96839710585425,CXCR4;PPIA
positive regulation of leukocyte differentiation (GO:1902107),2/8,8.664746331823843e-4,0.01797510121386201,0,0,59.7027027027027,420.96839710585425,PRKDC;HMGB1
membrane fusion involved in viral entry into host cell (GO:0039663),2/8,8.664746331823843e-4,0.01797510121386201,0,0,59.7027027027027,420.96839710585425,CXCR4;PPIA
ribonucleoprotein complex assembly (GO:0022618),5/136,0.0010534335621481222,0.021433321322167565,0,0,6.981905569691829,47.86585274154915,RPS27;PRKDC;SNRNP200;SRSF10;EIF3A
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),10/547,0.0010779184208715529,0.021517692250605718,0,0,3.498399956608993,23.903599546000496,JUN;BTG2;CENPF;CBX5;TFDP2;NONO;MYB;LEF1;HMGB2;CD38
T-helper 1 type immune response (GO:0042088),2/9,0.0011099288021481147,0.02174638282727232,0,0,51.171171171171174,348.14098591899386,LEF1;HMGB1
positive regulation of programmed cell death (GO:0043068),7/286,0.0012076658368772694,0.023231099189384565,0,0,4.641103672144451,31.183881156579936,TOP2A;JUN;UBC;PMAIP1;HMGB1;SOX4;DUSP6
chromatin organization (GO:0006325),5/142,0.0012768207329400697,0.02373477152185066,0,0,6.674101108407678,44.4720858139408,H1-5;MYB;HMGB2;NUCKS1;HMGN2
negative regulation of nucleic acid-templated transcription (GO:1903507),9/464,0.0012787164241450733,0.02373477152185066,0,0,3.6958579881656806,24.621430779521425,JUN;CENPF;CBX5;TFDP2;NONO;MYB;LEF1;HMGB2;CD38
regulation of cell cycle G2/M phase transition (GO:1902749),4/85,0.0013757894947207926,0.024787583012886864,0,0,8.973156642881413,59.12168424578754,DYNC1H1;CENPF;TUBB;MACROH2A1
dosage compensation (GO:0007549),2/10,0.0013822943268056002,0.024787583012886864,0,0,44.77252252252252,294.7827630862282,HNRNPU;MACROH2A1
DNA repair (GO:0006281),7/298,0.001528455002797559,0.02695175654933029,0,0,4.4469947481034815,28.83208091436969,BTG2;PRKDC;UBC;NSD2;USP1;HUWE1;NUCKS1
nucleus localization (GO:0051647),2/11,0.001683242577714899,0.029194600774137103,0,0,39.7957957957958,254.1770705617978,DYNC1H1;SYNE2
cellular glucose homeostasis (GO:0001678),3/43,0.0018384652062925309,0.031372519165443515,0,0,13.532045454545454,85.23597514715335,TRA2B;NUCKS1;SOX4
positive regulation of apoptotic process (GO:0043065),7/310,0.0019122252866522731,0.03211324370282707,0,0,4.268260788342985,26.717125664069375,TOP2A;JUN;UBC;PMAIP1;HMGB1;SOX4;DUSP6
regulation of histone H3-K9 methylation (GO:0051570),2/12,0.002012447655534119,0.0332682753055484,0,0,35.814414414414415,222.35033790257316,H1-5;MYB
protein modification by small protein conjugation (GO:0032446),8/409,0.0022587224047138452,0.03633365769683812,0,0,3.7023631397696235,22.558335459295492,NUP214;H2BC15;H2BC5;PRKDC;H2BC3;UBC;H2BC11;HUWE1
entry into host (GO:0044409),2/13,0.0023695863715329207,0.03633365769683812,0,0,32.55692055692056,196.8078826757668,CXCR4;PPIA
establishment of protein localization to chromosome (GO:0070199),2/13,0.0023695863715329207,0.03633365769683812,0,0,32.55692055692056,196.8078826757668,H1-5;MACROH2A1
spliceosomal tri-snRNP complex assembly (GO:0000244),2/13,0.0023695863715329207,0.03633365769683812,0,0,32.55692055692056,196.8078826757668,PRPF8;SRSF10
positive regulation of vascular endothelial cell proliferation (GO:1905564),2/13,0.0023695863715329207,0.03633365769683812,0,0,32.55692055692056,196.8078826757668,HMGB1;FGFR1
mitotic cytokinesis (GO:0000281),3/49,0.0026781109781815046,0.039379592513867814,0,0,11.763438735177866,69.6706550433352,SON;STMN1;SPTBN1
regulation of chromatin organization (GO:1902275),2/14,0.0027543382287582405,0.039379592513867814,0,0,29.84234234234234,175.90801680556538,HNRNPU;MKI67
nuclear migration (GO:0007097),2/14,0.0027543382287582405,0.039379592513867814,0,0,29.84234234234234,175.90801680556538,DYNC1H1;SYNE2
T-helper cell differentiation (GO:0042093),2/14,0.0027543382287582405,0.039379592513867814,0,0,29.84234234234234,175.90801680556538,LEF1;HMGB1
myeloid dendritic cell activation (GO:0001773),2/14,0.0027543382287582405,0.039379592513867814,0,0,29.84234234234234,175.90801680556538,CAMK4;HMGB1
regulation of gene expression (GO:0010468),14/1079,0.0030508961915197445,0.043037975608371866,0,0,2.499245980936122,14.476432225968148,MBNL1;AHNAK;NONO;LEF1;MACROH2A1;ACTG1;SON;HNRNPH1;TRA2B;MYB;NSD2;SRSF10;SOX4;RAG1
apoptotic DNA fragmentation (GO:0006309),2/16,0.0036054127233747734,0.04953930729000663,0,0,25.576576576576578,143.876402898192,HMGB2;HMGB1
dendritic cell chemotaxis (GO:0002407),2/16,0.0036054127233747734,0.04953930729000663,0,0,25.576576576576578,143.876402898192,CXCR4;HMGB1
interstrand cross-link repair (GO:0036297),3/55,0.0037211855876421716,0.050474542970838684,0,0,10.402972027972028,58.19123940459462,UBC;USP1;NUCKS1
positive regulation of establishment of protein localization to mitochondrion (GO:1903749),3/56,0.003915804437813117,0.052442039179826296,0,0,10.206174957118353,56.57011799511348,TFDP2;HUWE1;PMAIP1
regulation of cell population proliferation (GO:0042127),11/764,0.003984003896230632,0.05245949407767596,0,0,2.7403327865010545,15.141621015086118,DPP4;JUN;CNOT6;BTG2;H2AC6;PRKDC;LEF1;HMGB2;GAB2;SOX4;FGFR1
regulation of stem cell proliferation (GO:0072091),2/17,0.004071107650863602,0.05245949407767596,0,0,23.87027027027027,131.3781522978749,HMGB2;HNRNPU
ribosomal small subunit assembly (GO:0000028),2/17,0.004071107650863602,0.05245949407767596,0,0,23.87027027027027,131.3781522978749,RPS27;PRKDC
gene expression (GO:0010467),7/356,0.004115442352029399,0.05245949407767596,0,0,3.6969778883062117,20.307532640156165,NUP214;RBM39;RPS27;RPL21;HNRNPH1;HNRNPU;SRSF3
dendritic cell migration (GO:0036336),2/18,0.004563160265358056,0.056797924244103806,0,0,22.37725225225225,120.60756830597164,CXCR4;HMGB1
regulation of vascular endothelial cell proliferation (GO:1905562),2/18,0.004563160265358056,0.056797924244103806,0,0,22.37725225225225,120.60756830597164,HMGB1;FGFR1
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),2/19,0.005081263238737216,0.0617928334090112,0,0,21.05988341282459,111.24241885101868,NONO;PPIA
regulation of histone H3-K4 methylation (GO:0051569),2/19,0.005081263238737216,0.0617928334090112,0,0,21.05988341282459,111.24241885101868,MYB;MACROH2A1
positive regulation of transcription by RNA polymerase II (GO:0045944),12/908,0.005245781953541791,0.06306860575962744,0,0,2.5182549504950495,13.221671938627328,H2AZ1;JUN;TFDP2;PRKDC;MYB;UBC;LEF1;HMGB2;HNRNPU;HMGB1;SOX4;ETV5
negative regulation of telomere maintenance via telomerase (GO:0032211),2/20,0.005625111821885011,0.06612631452838158,0,0,19.88888888888889,103.03467631601124,HNRNPU;HNRNPA1
granulocyte differentiation (GO:0030851),2/20,0.005625111821885011,0.06612631452838158,0,0,19.88888888888889,103.03467631601124,LEF1;DEK
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),3/64,0.005696722479021683,0.06623222398686748,0,0,8.86408345752608,45.80838021481263,H2BC21;H2BC11;HMGN2
microtubule cytoskeleton organization involved in mitosis (GO:1902850),4/128,0.0060243423986577746,0.06756370356242129,0,0,5.848771825984019,29.898611303010963,DYNC1H1;CENPF;RPS27;STMN1
regulation of cell-substrate junction assembly (GO:0090109),2/21,0.0061944038237758655,0.06756370356242129,0,0,18.841156946420103,95.79049566946637,MACF1;ACTG1
histone ubiquitination (GO:0016574),2/21,0.0061944038237758655,0.06756370356242129,0,0,18.841156946420103,95.79049566946637,HUWE1;RAG1
innate immune response in mucosa (GO:0002227),2/21,0.0061944038237758655,0.06756370356242129,0,0,18.841156946420103,95.79049566946637,H2BC21;H2BC11
stress granule assembly (GO:0034063),2/21,0.0061944038237758655,0.06756370356242129,0,0,18.841156946420103,95.79049566946637,DYNC1H1;CSDE1
protein localization to chromatin (GO:0071168),2/21,0.0061944038237758655,0.06756370356242129,0,0,18.841156946420103,95.79049566946637,H1-5;MACROH2A1
RNA metabolic process (GO:0016070),4/133,0.006885737441145267,0.0743378593135887,0,0,5.620652869639428,27.98131329111859,RBM39;HNRNPH1;HNRNPU;HNRNPA1
cell chemotaxis (GO:0060326),3/69,0.007019532049551451,0.07501681725682258,0,0,8.190495867768595,40.6171499769049,LEF1;HMGB2;CXCR4
defense response to Gram-positive bacterium (GO:0050830),3/70,0.007304075851125718,0.07684110857075364,0,0,8.067842605156038,39.68832167797083,H2BC21;H2BC11;HMGB2
cytoskeleton-dependent intracellular transport (GO:0030705),2/23,0.007408121998314624,0.07684110857075364,0,0,17.045045045045047,83.60898530449813,TUBA1B;TUBB
"DNA catabolic process, endonucleolytic (GO:0000737)",2/23,0.007408121998314624,0.07684110857075364,0,0,17.045045045045047,83.60898530449813,HMGB2;HMGB1
cytoskeleton-dependent cytokinesis (GO:0061640),3/72,0.007893457015040095,0.08108036429041185,0,0,7.833201581027668,37.926177286289274,SON;STMN1;SPTBN1
cellular response to hexose stimulus (GO:0071331),2/25,0.008720050690488033,0.0878648917193937,0,0,15.561300430865648,73.79371315940043,TRA2B;SOX4
regulation of spindle assembly (GO:0090169),2/25,0.008720050690488033,0.0878648917193937,0,0,15.561300430865648,73.79371315940043,DYNC1H1;HNRNPU
fibroblast growth factor receptor signaling pathway (GO:0008543),3/75,0.008828793596810975,0.08812135495684917,0,0,7.505681818181818,35.49990024913238,HNRNPH1;HNRNPA1;FGFR1
RNA transport (GO:0050658),3/76,0.009154375868503381,0.08882435803064499,0,0,7.402490660024907,34.74376222074018,NUP214;SRSF3;HNRNPA1
negative regulation of telomere maintenance via telomere lengthening (GO:1904357),2/26,0.009412115154388159,0.08882435803064499,0,0,14.912162162162161,69.57653354304188,HNRNPU;HNRNPA1
DNA geometric change (GO:0032392),2/26,0.009412115154388159,0.08882435803064499,0,0,14.912162162162161,69.57653354304188,HMGB2;HMGB1
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),2/26,0.009412115154388159,0.08882435803064499,0,0,14.912162162162161,69.57653354304188,TFDP2;PMAIP1
positive regulation of histone methylation (GO:0031062),2/26,0.009412115154388159,0.08882435803064499,0,0,14.912162162162161,69.57653354304188,H1-5;MYB
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),2/26,0.009412115154388159,0.08882435803064499,0,0,14.912162162162161,69.57653354304188,TFDP2;PMAIP1
positive regulation of endothelial cell proliferation (GO:0001938),3/77,0.00948691158550367,0.08882435803064499,0,0,7.302088452088452,34.01197543472876,HMGB2;HMGB1;FGFR1
protein ubiquitination (GO:0016567),8/525,0.009893024243532637,0.09181420745313623,0,0,2.8545638758404714,13.17645387777677,H2BC15;H2BC5;PRKDC;H2BC3;UBC;H2BC11;HUWE1;RAG1
positive regulation of erythrocyte differentiation (GO:0045648),2/27,0.010127862575858215,0.09317633569789557,0,0,14.314954954954954,65.74092935536063,PRKDC;HMGB2
mucosal immune response (GO:0002385),2/28,0.01086700815402934,0.09911460885312968,0,0,13.763686763686763,62.239719871999625,H2BC21;H2BC11
aggrephagy (GO:0035973),2/29,0.011629269499553745,0.1042692129705751,0,0,13.253253253253254,59.03303991022321,DYNC1H1;UBC
positive regulation of viral genome replication (GO:0045070),2/29,0.011629269499553745,0.1042692129705751,0,0,13.253253253253254,59.03303991022321,TOP2A;PPIA
nuclear export (GO:0051168),3/84,0.012011667047540432,0.10679280450670402,0,0,6.668686868686868,29.48811206830847,NUP214;SRSF3;HNRNPA1
mitotic spindle organization (GO:0007052),4/157,0.012151628220897933,0.10713685548091677,0,0,4.733225400251844,20.8749066291745,DYNC1H1;CENPF;RPS27;STMN1
Golgi to plasma membrane protein transport (GO:0043001),2/30,0.01241436662066965,0.10854875937742554,0,0,12.77927927927928,56.08699005654072,MACF1;SPTBN1
negative regulation of phosphorylation (GO:0042326),3/86,0.012797079305414915,0.11097795004204082,0,0,6.507338444687842,28.3624839291586,PRKDC;HNRNPU;PPIA
negative regulation of DNA binding (GO:0043392),2/31,0.01322202189727877,0.11373088753919464,0,0,12.337993165579373,53.37257317425967,JUN;LEF1
negative regulation of DNA biosynthetic process (GO:2000279),2/32,0.014051960075864917,0.11893579008212067,0,0,11.926126126126126,50.86484904559121,HNRNPU;HNRNPA1
cellular response to glucose stimulus (GO:0071333),2/32,0.014051960075864917,0.11893579008212067,0,0,11.926126126126126,50.86484904559121,TRA2B;SOX4
positive regulation of binding (GO:0051099),3/90,0.014454374839418884,0.12137086174686651,0,0,6.206896551724138,26.297119571537507,STMN1;HMGB2;HMGB1
regulation of stem cell differentiation (GO:2000736),3/91,0.014886811622751005,0.12401769052653987,0,0,6.136053719008265,25.816093538162875,PRKDC;MYB;HNRNPU
cellular response to fibroblast growth factor stimulus (GO:0044344),3/92,0.015326523161880453,0.12668329300991812,0,0,6.066802860061287,25.34813620193396,HNRNPH1;HNRNPA1;FGFR1
negative regulation of transcription by RNA polymerase II (GO:0000122),9/684,0.015501250324254442,0.12713428560512557,0,0,2.463076923076923,10.263234126398721,H1-5;JUN;CBX5;MYB;UBC;HNRNPU;HMGB1;MACROH2A1;ETV5
positive regulation of DNA binding (GO:0043388),2/34,0.015777595788599556,0.12742516293388037,0,0,11.179617117117116,46.38606860239311,HMGB2;HMGB1
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),2/34,0.015777595788599556,0.12742516293388037,0,0,11.179617117117116,46.38606860239311,TFDP2;PMAIP1
nuclear-transcribed mRNA catabolic process (GO:0000956),4/171,0.01616208771658239,0.12954158184957704,0,0,4.333351645333186,17.875452728614224,CNOT6;RPS27;RPL21;CSDE1
regulation of mitotic spindle organization (GO:0060236),2/35,0.016672754449740836,0.13177178559795985,0,0,10.84029484029484,44.37994335341846,DYNC1H1;HNRNPU
mRNA metabolic process (GO:0016071),3/95,0.01668943220238811,0.13177178559795985,0,0,5.868083003952569,24.017943803975125,SON;NONO;PRPF8
platelet aggregation (GO:0070527),2/36,0.017589118223361625,0.13683299323762205,0,0,10.520932697403286,42.50956397205026,PPIA;ACTG1
establishment of protein localization to plasma membrane (GO:0061951),2/36,0.017589118223361625,0.13683299323762205,0,0,10.520932697403286,42.50956397205026,MACF1;SPTBN1
positive regulation of cell population proliferation (GO:0008284),7/474,0.018089766290186566,0.13970053091253568,0,0,2.7461516706395703,11.018683401114536,DPP4;CNOT6;LEF1;HNRNPU;GAB2;SOX4;FGFR1
regulation of translation (GO:0006417),4/178,0.018444820310882626,0.1400068281869786,0,0,4.1575450806706735,16.600959806470392,BTG2;PRKDC;CSDE1;SOX4
regulation of erythrocyte differentiation (GO:0045646),2/37,0.01852642338958129,0.1400068281869786,0,0,10.21981981981982,40.762336687515074,PRKDC;HMGB2
positive regulation of myeloid cell differentiation (GO:0045639),2/37,0.01852642338958129,0.1400068281869786,0,0,10.21981981981982,40.762336687515074,PRKDC;HMGB2
negative regulation of G0 to G1 transition (GO:0070317),2/38,0.019484408486336,0.14410206643941478,0,0,9.935435435435435,39.12714264101864,CBX5;TFDP2
response to estradiol (GO:0032355),2/38,0.019484408486336,0.14410206643941478,0,0,9.935435435435435,39.12714264101864,SOCS2;H2AZ1
spliceosomal snRNP assembly (GO:0000387),2/38,0.019484408486336,0.14410206643941478,0,0,9.935435435435435,39.12714264101864,PRPF8;SRSF10
positive regulation of protein localization to membrane (GO:1905477),3/101,0.019613135696857967,0.14410206643941478,0,0,5.507142857142857,21.651639158397582,TFDP2;PMAIP1;SPTBN1
protein monoubiquitination (GO:0006513),2/39,0.020462814286818932,0.14727658173778524,0,0,9.666423179936693,37.594130824574165,HUWE1;RAG1
regulation of intracellular transport (GO:0032386),2/39,0.020462814286818932,0.14727658173778524,0,0,9.666423179936693,37.594130824574165,NUP214;DYNC1H1
DNA recombination (GO:0006310),2/39,0.020462814286818932,0.14727658173778524,0,0,9.666423179936693,37.594130824574165,HMGB1;RAG1
negative regulation of programmed cell death (GO:0043069),6/381,0.0211608940318214,0.1512717965247773,0,0,2.9176822429906544,11.24941688690874,SOCS2;SON;PRKDC;UBC;LEF1;CD38
regulation of mitotic cell cycle phase transition (GO:1901990),4/188,0.022038285132398323,0.1531367626943919,0,0,3.929597128041484,14.991311285713868,DYNC1H1;CENPF;TUBB;UBC
RNA export from nucleus (GO:0006405),3/106,0.022251956816735065,0.1531367626943919,0,0,5.238481906443072,19.93412787580576,NUP214;SRSF3;HNRNPA1
regulation of G0 to G1 transition (GO:0070316),2/41,0.02247986220328451,0.1531367626943919,0,0,9.16978516978517,34.80057615898612,CBX5;TFDP2
T cell differentiation (GO:0030217),2/41,0.02247986220328451,0.1531367626943919,0,0,9.16978516978517,34.80057615898612,SOX4;RAG1
cellular response to glucose starvation (GO:0042149),2/43,0.024575537517548953,0.1531367626943919,0,0,8.721599648428917,32.32228092155592,PMAIP1;HNRNPA1
positive regulation of T cell differentiation (GO:0045582),2/43,0.024575537517548953,0.1531367626943919,0,0,8.721599648428917,32.32228092155592,LEF1;SOX4
positive regulation of cellular process (GO:0048522),8/625,0.025431150255021972,0.1531367626943919,0,0,2.3795631704869953,8.737233572632784,DPP4;H1-5;DYNC1H1;CNOT6;LEF1;GAB2;SOX4;FGFR1
antibacterial humoral response (GO:0019731),2/44,0.02565223571842216,0.1531367626943919,0,0,8.513513513513514,31.186060346633635,H2BC21;H2BC11
homotypic cell-cell adhesion (GO:0034109),2/44,0.02565223571842216,0.1531367626943919,0,0,8.513513513513514,31.186060346633635,PPIA;ACTG1
positive regulation of nucleic acid-templated transcription (GO:1903508),7/511,0.02596898782610329,0.1531367626943919,0,0,2.539701257861635,9.272073997758243,JUN;CAMK4;MYB;LEF1;HMGB2;CD38;SOX4
regulation of DNA repair (GO:0006282),2/45,0.026747845393941712,0.1531367626943919,0,0,8.315105803477897,30.11150391231291,USP1;DEK
